route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
300,4-169,2963093_6054,300 Crestview Station NB,1,300014,190,2963093,Crestview Station,1,1
300,4-169,2963094_6055,300 Crestview Station NB,1,300013,190,2963094,Crestview Station,1,1
300,4-169,2963095_6056,300 Crestview Station NB,1,300005,190,2963095,Crestview Station,1,1
300,4-169,2963096_6057,300 Crestview Station NB,1,300007,190,2963096,Crestview Station,1,1
300,4-169,2963097_6058,300 Crestview Station NB,1,300009,190,2963097,Crestview Station,1,1
300,4-169,2963098_6059,300 Crestview Station NB,1,300001,190,2963098,Crestview Station,1,1
300,4-169,2963099_6060,300 Crestview Station NB,1,300012,190,2963099,Crestview Station,1,1
300,4-169,2963100_6061,300 Crestview Station NB,1,300003,190,2963100,Crestview Station,1,1
300,4-169,2963101_6062,300 Crestview Station NB,1,300004,190,2963101,Crestview Station,1,1
300,4-169,2963102_6063,300 Crestview Station NB,1,300015,190,2963102,Crestview Station,1,1
300,4-169,2963103_6064,300 Crestview Station NB,1,300006,190,2963103,Crestview Station,1,1
300,4-169,2963104_6065,300 Crestview Station NB,1,300008,190,2963104,Crestview Station,1,1
300,4-169,2963105_6066,300 Crestview Station NB,1,300010,190,2963105,Crestview Station,1,1
300,4-169,2963106_6067,300 Crestview Station NB,1,300011,190,2963106,Crestview Station,1,1
300,4-169,2963056_6068,300 Crestview Station NB,1,300002,190,2963056,Crestview Station,1,1
300,4-169,2963055_6069,300 Crestview Station NB,1,300013,190,2963055,Crestview Station,1,1
300,4-169,2963052_6070,300 Crestview Station NB,1,300003,190,2963052,Crestview Station,1,1
300,4-169,2963051_6071,300 Crestview Station NB,1,300006,190,2963051,Crestview Station,1,1
300,4-169,2963050_6072,300 Crestview Station NB,1,300010,190,2963050,Crestview Station,1,1
300,4-169,2963049_6073,300 Crestview Station NB,1,300002,190,2963049,Crestview Station,1,1
300,5-169,2963046_6074,300 Crestview Station NB,1,300007,191,2963046,Crestview Station,1,1
300,5-169,2963045_6075,300 Crestview Station NB,1,300009,191,2963045,Crestview Station,1,1
300,5-169,2963044_6076,300 Crestview Station NB,1,300001,191,2963044,Crestview Station,1,1
300,5-169,2963042_6077,300 Crestview Station NB,1,300012,191,2963042,Crestview Station,1,1
300,5-169,2963043_6078,300 Crestview Station NB,1,300003,191,2963043,Crestview Station,1,1
300,5-169,2963057_6079,300 Crestview Station NB,1,300004,191,2963057,Crestview Station,1,1
300,5-169,2963058_6080,300 Crestview Station NB,1,300006,191,2963058,Crestview Station,1,1
300,5-169,2963059_6081,300 Crestview Station NB,1,300008,191,2963059,Crestview Station,1,1
300,5-169,2963060_6082,300 Crestview Station NB,1,300010,191,2963060,Crestview Station,1,1
300,5-169,2963061_6083,300 Crestview Station NB,1,300011,191,2963061,Crestview Station,1,1
300,5-169,2963062_6084,300 Crestview Station NB,1,300002,191,2963062,Crestview Station,1,1
300,5-169,2963063_6085,300 Crestview Station NB,1,300014,191,2963063,Crestview Station,1,1
300,5-169,2963064_6086,300 Crestview Station NB,1,300013,191,2963064,Crestview Station,1,1
300,5-169,2963065_6087,300 Crestview Station NB,1,300005,191,2963065,Crestview Station,1,1
300,5-169,2963066_6088,300 Crestview Station NB,1,300007,191,2963066,Crestview Station,1,1
300,5-169,2963067_6089,300 Crestview Station NB,1,300009,191,2963067,Crestview Station,1,1
300,5-169,2963068_6090,300 Crestview Station NB,1,300001,191,2963068,Crestview Station,1,1
300,5-169,2963069_6091,300 Crestview Station NB,1,300012,191,2963069,Crestview Station,1,1
300,5-169,2963070_6092,300 Crestview Station NB,1,300003,191,2963070,Crestview Station,1,1
300,5-169,2963071_6093,300 Crestview Station NB,1,300004,191,2963071,Crestview Station,1,1
300,5-169,2963072_6094,300 Crestview Station NB,1,300015,191,2963072,Crestview Station,1,1
300,5-169,2963073_6095,300 Crestview Station NB,1,300006,191,2963073,Crestview Station,1,1
300,5-169,2963074_6096,300 Crestview Station NB,1,300008,191,2963074,Crestview Station,1,1
300,5-169,2963075_6097,300 Crestview Station NB,1,300010,191,2963075,Crestview Station,1,1
300,5-169,2963076_6098,300 Crestview Station NB,1,300011,191,2963076,Crestview Station,1,1
300,5-169,2963077_6099,300 Crestview Station NB,1,300002,191,2963077,Crestview Station,1,1
300,5-169,2963078_6100,300 Crestview Station NB,1,300014,191,2963078,Crestview Station,1,1
300,5-169,2963079_6101,300 Crestview Station NB,1,300013,191,2963079,Crestview Station,1,1
300,5-169,2963080_6102,300 Crestview Station NB,1,300005,191,2963080,Crestview Station,1,1
300,5-169,2963081_6103,300 Crestview Station NB,1,300007,191,2963081,Crestview Station,1,1
300,5-169,2963082_6104,300 Crestview Station NB,1,300009,191,2963082,Crestview Station,1,1
300,5-169,2963083_6105,300 Crestview Station NB,1,300001,191,2963083,Crestview Station,1,1
300,5-169,2963084_6106,300 Crestview Station NB,1,300012,191,2963084,Crestview Station,1,1
300,5-169,2963085_6107,300 Crestview Station NB,1,300003,191,2963085,Crestview Station,1,1
300,5-169,2963086_6108,300 Crestview Station NB,1,300004,191,2963086,Crestview Station,1,1
300,5-169,2963087_6109,300 Crestview Station NB,1,300015,191,2963087,Crestview Station,1,1
300,5-169,2963088_6110,300 Crestview Station NB,1,300006,191,2963088,Crestview Station,1,1
300,5-169,2963089_6111,300 Crestview Station NB,1,300008,191,2963089,Crestview Station,1,1
300,5-169,2963090_6112,300 Crestview Station NB,1,300010,191,2963090,Crestview Station,1,1
300,5-169,2963091_6113,300 Crestview Station NB,1,300011,191,2963091,Crestview Station,1,1
300,5-169,2963092_6114,300 Crestview Station NB,1,300002,191,2963092,Crestview Station,1,1
300,5-169,2963093_6115,300 Crestview Station NB,1,300014,191,2963093,Crestview Station,1,1
300,5-169,2963094_6116,300 Crestview Station NB,1,300013,191,2963094,Crestview Station,1,1
300,5-169,2963095_6117,300 Crestview Station NB,1,300005,191,2963095,Crestview Station,1,1
300,5-169,2963096_6118,300 Crestview Station NB,1,300007,191,2963096,Crestview Station,1,1
300,5-169,2963097_6119,300 Crestview Station NB,1,300009,191,2963097,Crestview Station,1,1
300,5-169,2963098_6120,300 Crestview Station NB,1,300001,191,2963098,Crestview Station,1,1
300,5-169,2963099_6121,300 Crestview Station NB,1,300012,191,2963099,Crestview Station,1,1
300,5-169,2963100_6122,300 Crestview Station NB,1,300003,191,2963100,Crestview Station,1,1
300,5-169,2963101_6123,300 Crestview Station NB,1,300004,191,2963101,Crestview Station,1,1
300,5-169,2963102_6124,300 Crestview Station NB,1,300015,191,2963102,Crestview Station,1,1
300,5-169,2963103_6125,300 Crestview Station NB,1,300006,191,2963103,Crestview Station,1,1
300,5-169,2963104_6126,300 Crestview Station NB,1,300008,191,2963104,Crestview Station,1,1
300,5-169,2963105_6127,300 Crestview Station NB,1,300010,191,2963105,Crestview Station,1,1
300,5-169,2963106_6128,300 Crestview Station NB,1,300011,191,2963106,Crestview Station,1,1
300,5-169,2963056_6129,300 Crestview Station NB,1,300002,191,2963056,Crestview Station,1,1
300,5-169,2963055_6130,300 Crestview Station NB,1,300013,191,2963055,Crestview Station,1,1
300,5-169,2963052_6131,300 Crestview Station NB,1,300003,191,2963052,Crestview Station,1,1
300,5-169,2963051_6132,300 Crestview Station NB,1,300006,191,2963051,Crestview Station,1,1
300,5-169,2963050_6133,300 Crestview Station NB,1,300010,191,2963050,Crestview Station,1,1
300,5-169,2963049_6134,300 Crestview Station NB,1,300002,191,2963049,Crestview Station,1,1
300,2-169,2963048_6135,300 Crestview Station NB,1,300002,192,2963048,Crestview Station,1,1
300,2-169,2963047_6136,300 Crestview Station NB,1,300005,192,2963047,Crestview Station,1,1
300,2-169,2963054_6137,300 Crestview Station NB,1,300001,192,2963054,Crestview Station,1,1
300,2-169,2963053_6138,300 Crestview Station NB,1,300012,192,2963053,Crestview Station,1,1
300,1-169,2963048_6139,300 Crestview Station NB,1,300002,193,2963048,Crestview Station,1,1
300,1-169,2963047_6140,300 Crestview Station NB,1,300005,193,2963047,Crestview Station,1,1
300,1-169,2963054_6141,300 Crestview Station NB,1,300001,193,2963054,Crestview Station,1,1
300,1-169,2963053_6142,300 Crestview Station NB,1,300012,193,2963053,Crestview Station,1,1
300,3-169,2963048_6143,300 Crestview Station NB,1,300002,194,2963048,Crestview Station,1,1
300,3-169,2963047_6144,300 Crestview Station NB,1,300005,194,2963047,Crestview Station,1,1
300,3-169,2963054_6145,300 Crestview Station NB,1,300001,194,2963054,Crestview Station,1,1
300,3-169,2963053_6146,300 Crestview Station NB,1,300012,194,2963053,Crestview Station,1,1
300,4-169,2963048_6147,300 Crestview Station NB,1,300002,195,2963048,Crestview Station,1,1
300,4-169,2963047_6148,300 Crestview Station NB,1,300005,195,2963047,Crestview Station,1,1
300,4-169,2963054_6149,300 Crestview Station NB,1,300001,195,2963054,Crestview Station,1,1
300,4-169,2963053_6150,300 Crestview Station NB,1,300012,195,2963053,Crestview Station,1,1
300,5-169,2963048_6151,300 Crestview Station NB,1,300002,196,2963048,Crestview Station,1,1
300,5-169,2963047_6152,300 Crestview Station NB,1,300005,196,2963047,Crestview Station,1,1
300,5-169,2963054_6153,300 Crestview Station NB,1,300001,196,2963054,Crestview Station,1,1
300,5-169,2963053_6154,300 Crestview Station NB,1,300012,196,2963053,Crestview Station,1,1
300,6-169,2963193_6155,300 Crestview Station NB,1,300002,197,2963193,Crestview Station,1,1
300,6-169,2963192_6156,300 Crestview Station NB,1,300004,197,2963192,Crestview Station,1,1
300,6-169,2963191_6157,300 Crestview Station NB,1,300006,197,2963191,Crestview Station,1,1
300,6-169,2963190_6158,300 Crestview Station NB,1,300008,197,2963190,Crestview Station,1,1
300,6-169,2963189_6159,300 Crestview Station NB,1,300001,197,2963189,Crestview Station,1,1
300,6-169,2963188_6160,300 Crestview Station NB,1,300010,197,2963188,Crestview Station,1,1
300,6-169,2963187_6161,300 Crestview Station NB,1,300003,197,2963187,Crestview Station,1,1
300,6-169,2963186_6162,300 Crestview Station NB,1,300012,197,2963186,Crestview Station,1,1
300,6-169,2963172_6163,300 Crestview Station NB,1,300005,197,2963172,Crestview Station,1,1
300,6-169,2963171_6164,300 Crestview Station NB,1,300007,197,2963171,Crestview Station,1,1
300,6-169,2963194_6165,300 Crestview Station NB,1,300002,197,2963194,Crestview Station,1,1
300,6-169,2963181_6166,300 Crestview Station NB,1,300009,197,2963181,Crestview Station,1,1
300,6-169,2963169_6167,300 Crestview Station NB,1,300004,197,2963169,Crestview Station,1,1
300,6-169,2963168_6168,300 Crestview Station NB,1,300011,197,2963168,Crestview Station,1,1
300,6-169,2963197_6169,300 Crestview Station NB,1,300006,197,2963197,Crestview Station,1,1
300,6-169,2963198_6170,300 Crestview Station NB,1,300008,197,2963198,Crestview Station,1,1
300,6-169,2963199_6171,300 Crestview Station NB,1,300001,197,2963199,Crestview Station,1,1
300,6-169,2963200_6172,300 Crestview Station NB,1,300010,197,2963200,Crestview Station,1,1
300,6-169,2963201_6173,300 Crestview Station NB,1,300003,197,2963201,Crestview Station,1,1
300,6-169,2963202_6174,300 Crestview Station NB,1,300012,197,2963202,Crestview Station,1,1
300,6-169,2963203_6175,300 Crestview Station NB,1,300005,197,2963203,Crestview Station,1,1
300,6-169,2963204_6176,300 Crestview Station NB,1,300007,197,2963204,Crestview Station,1,1
300,6-169,2963205_6177,300 Crestview Station NB,1,300002,197,2963205,Crestview Station,1,1
300,6-169,2963206_6178,300 Crestview Station NB,1,300009,197,2963206,Crestview Station,1,1
300,6-169,2963207_6179,300 Crestview Station NB,1,300004,197,2963207,Crestview Station,1,1
300,6-169,2963208_6180,300 Crestview Station NB,1,300011,197,2963208,Crestview Station,1,1
300,6-169,2963209_6181,300 Crestview Station NB,1,300006,197,2963209,Crestview Station,1,1
300,6-169,2963210_6182,300 Crestview Station NB,1,300008,197,2963210,Crestview Station,1,1
300,6-169,2963211_6183,300 Crestview Station NB,1,300001,197,2963211,Crestview Station,1,1
300,6-169,2963212_6184,300 Crestview Station NB,1,300010,197,2963212,Crestview Station,1,1
300,6-169,2963213_6185,300 Crestview Station NB,1,300003,197,2963213,Crestview Station,1,1
300,6-169,2963214_6186,300 Crestview Station NB,1,300012,197,2963214,Crestview Station,1,1
300,6-169,2963215_6187,300 Crestview Station NB,1,300005,197,2963215,Crestview Station,1,1
300,6-169,2963216_6188,300 Crestview Station NB,1,300007,197,2963216,Crestview Station,1,1
300,6-169,2963217_6189,300 Crestview Station NB,1,300002,197,2963217,Crestview Station,1,1
300,6-169,2963218_6190,300 Crestview Station NB,1,300009,197,2963218,Crestview Station,1,1
300,6-169,2963219_6191,300 Crestview Station NB,1,300004,197,2963219,Crestview Station,1,1
300,6-169,2963220_6192,300 Crestview Station NB,1,300011,197,2963220,Crestview Station,1,1
300,6-169,2963183_6193,300 Crestview Station NB,1,300006,197,2963183,Crestview Station,1,1
300,6-169,2963221_6194,300 Crestview Station NB,1,300008,197,2963221,Crestview Station,1,1
300,6-169,2963222_6195,300 Crestview Station NB,1,300001,197,2963222,Crestview Station,1,1
300,6-169,2963223_6196,300 Crestview Station NB,1,300010,197,2963223,Crestview Station,1,1
300,6-169,2963224_6197,300 Crestview Station NB,1,300003,197,2963224,Crestview Station,1,1
300,6-169,2963225_6198,300 Crestview Station NB,1,300012,197,2963225,Crestview Station,1,1
300,6-169,2963226_6199,300 Crestview Station NB,1,300005,197,2963226,Crestview Station,1,1
300,6-169,2963227_6200,300 Crestview Station NB,1,300007,197,2963227,Crestview Station,1,1
300,6-169,2963185_6201,300 Crestview Station NB,1,300002,197,2963185,Crestview Station,1,1
300,6-169,2963184_6202,300 Crestview Station NB,1,300009,197,2963184,Crestview Station,1,1
300,6-169,2963228_6203,300 Crestview Station NB,1,300004,197,2963228,Crestview Station,1,1
300,6-169,2963182_6204,300 Crestview Station NB,1,300011,197,2963182,Crestview Station,1,1
300,6-169,2963180_6205,300 Crestview Station NB,1,300006,197,2963180,Crestview Station,1,1
300,6-169,2963179_6206,300 Crestview Station NB,1,300008,197,2963179,Crestview Station,1,1
300,6-169,2963178_6207,300 Crestview Station NB,1,300001,197,2963178,Crestview Station,1,1
300,6-169,2963170_6208,300 Crestview Station NB,1,300010,197,2963170,Crestview Station,1,1
300,6-169,2963177_6209,300 Crestview Station NB,1,300003,197,2963177,Crestview Station,1,1
300,6-169,2963176_6210,300 Crestview Station NB,1,300005,197,2963176,Crestview Station,1,1
300,6-169,2963173_6211,300 Crestview Station NB,1,300006,197,2963173,Crestview Station,1,1
300,6-169,2963196_6212,300 Crestview Station NB,1,300001,197,2963196,Crestview Station,1,1
300,6-169,2963195_6213,300 Crestview Station NB,1,300010,197,2963195,Crestview Station,1,1
300,7-169,2963193_6214,300 Crestview Station NB,1,300002,198,2963193,Crestview Station,1,1
300,7-169,2963192_6215,300 Crestview Station NB,1,300004,198,2963192,Crestview Station,1,1
300,7-169,2963191_6216,300 Crestview Station NB,1,300006,198,2963191,Crestview Station,1,1
300,7-169,2963190_6217,300 Crestview Station NB,1,300008,198,2963190,Crestview Station,1,1
300,7-169,2963189_6218,300 Crestview Station NB,1,300001,198,2963189,Crestview Station,1,1
300,7-169,2963188_6219,300 Crestview Station NB,1,300010,198,2963188,Crestview Station,1,1
300,7-169,2963187_6220,300 Crestview Station NB,1,300003,198,2963187,Crestview Station,1,1
300,7-169,2963186_6221,300 Crestview Station NB,1,300012,198,2963186,Crestview Station,1,1
300,7-169,2963172_6222,300 Crestview Station NB,1,300005,198,2963172,Crestview Station,1,1
300,7-169,2963171_6223,300 Crestview Station NB,1,300007,198,2963171,Crestview Station,1,1
300,7-169,2963194_6224,300 Crestview Station NB,1,300002,198,2963194,Crestview Station,1,1
300,7-169,2963181_6225,300 Crestview Station NB,1,300009,198,2963181,Crestview Station,1,1
300,7-169,2963169_6226,300 Crestview Station NB,1,300004,198,2963169,Crestview Station,1,1
300,7-169,2963168_6227,300 Crestview Station NB,1,300011,198,2963168,Crestview Station,1,1
300,7-169,2963197_6228,300 Crestview Station NB,1,300006,198,2963197,Crestview Station,1,1
300,7-169,2963198_6229,300 Crestview Station NB,1,300008,198,2963198,Crestview Station,1,1
300,7-169,2963199_6230,300 Crestview Station NB,1,300001,198,2963199,Crestview Station,1,1
300,7-169,2963200_6231,300 Crestview Station NB,1,300010,198,2963200,Crestview Station,1,1
300,7-169,2963201_6232,300 Crestview Station NB,1,300003,198,2963201,Crestview Station,1,1
300,7-169,2963202_6233,300 Crestview Station NB,1,300012,198,2963202,Crestview Station,1,1
300,7-169,2963203_6234,300 Crestview Station NB,1,300005,198,2963203,Crestview Station,1,1
300,7-169,2963204_6235,300 Crestview Station NB,1,300007,198,2963204,Crestview Station,1,1
300,7-169,2963205_6236,300 Crestview Station NB,1,300002,198,2963205,Crestview Station,1,1
300,7-169,2963206_6237,300 Crestview Station NB,1,300009,198,2963206,Crestview Station,1,1
300,7-169,2963207_6238,300 Crestview Station NB,1,300004,198,2963207,Crestview Station,1,1
300,7-169,2963208_6239,300 Crestview Station NB,1,300011,198,2963208,Crestview Station,1,1
300,7-169,2963209_6240,300 Crestview Station NB,1,300006,198,2963209,Crestview Station,1,1
300,7-169,2963210_6241,300 Crestview Station NB,1,300008,198,2963210,Crestview Station,1,1
300,7-169,2963211_6242,300 Crestview Station NB,1,300001,198,2963211,Crestview Station,1,1
300,7-169,2963212_6243,300 Crestview Station NB,1,300010,198,2963212,Crestview Station,1,1
300,7-169,2963213_6244,300 Crestview Station NB,1,300003,198,2963213,Crestview Station,1,1
300,7-169,2963214_6245,300 Crestview Station NB,1,300012,198,2963214,Crestview Station,1,1
300,7-169,2963215_6246,300 Crestview Station NB,1,300005,198,2963215,Crestview Station,1,1
300,7-169,2963216_6247,300 Crestview Station NB,1,300007,198,2963216,Crestview Station,1,1
300,7-169,2963217_6248,300 Crestview Station NB,1,300002,198,2963217,Crestview Station,1,1
300,7-169,2963218_6249,300 Crestview Station NB,1,300009,198,2963218,Crestview Station,1,1
300,7-169,2963219_6250,300 Crestview Station NB,1,300004,198,2963219,Crestview Station,1,1
300,7-169,2963220_6251,300 Crestview Station NB,1,300011,198,2963220,Crestview Station,1,1
300,7-169,2963183_6252,300 Crestview Station NB,1,300006,198,2963183,Crestview Station,1,1
300,7-169,2963221_6253,300 Crestview Station NB,1,300008,198,2963221,Crestview Station,1,1
300,7-169,2963222_6254,300 Crestview Station NB,1,300001,198,2963222,Crestview Station,1,1
300,7-169,2963223_6255,300 Crestview Station NB,1,300010,198,2963223,Crestview Station,1,1
300,7-169,2963224_6256,300 Crestview Station NB,1,300003,198,2963224,Crestview Station,1,1
300,7-169,2963225_6257,300 Crestview Station NB,1,300012,198,2963225,Crestview Station,1,1
300,7-169,2963226_6258,300 Crestview Station NB,1,300005,198,2963226,Crestview Station,1,1
300,7-169,2963227_6259,300 Crestview Station NB,1,300007,198,2963227,Crestview Station,1,1
300,7-169,2963185_6260,300 Crestview Station NB,1,300002,198,2963185,Crestview Station,1,1
300,7-169,2963184_6261,300 Crestview Station NB,1,300009,198,2963184,Crestview Station,1,1
300,7-169,2963228_6262,300 Crestview Station NB,1,300004,198,2963228,Crestview Station,1,1
300,7-169,2963182_6263,300 Crestview Station NB,1,300011,198,2963182,Crestview Station,1,1
300,7-169,2963180_6264,300 Crestview Station NB,1,300006,198,2963180,Crestview Station,1,1
300,7-169,2963179_6265,300 Crestview Station NB,1,300008,198,2963179,Crestview Station,1,1
300,7-169,2963178_6266,300 Crestview Station NB,1,300001,198,2963178,Crestview Station,1,1
300,7-169,2963170_6267,300 Crestview Station NB,1,300010,198,2963170,Crestview Station,1,1
300,7-169,2963177_6268,300 Crestview Station NB,1,300003,198,2963177,Crestview Station,1,1
300,7-169,2963176_6269,300 Crestview Station NB,1,300005,198,2963176,Crestview Station,1,1
300,7-169,2963173_6270,300 Crestview Station NB,1,300006,198,2963173,Crestview Station,1,1
300,7-169,2963196_6271,300 Crestview Station NB,1,300001,198,2963196,Crestview Station,1,1
300,7-169,2963195_6272,300 Crestview Station NB,1,300010,198,2963195,Crestview Station,1,1
300,6-169,2963175_6273,300 Crestview Station NB,1,300002,199,2963175,Crestview Station,1,1
300,6-169,2963174_6274,300 Crestview Station NB,1,300004,199,2963174,Crestview Station,1,1
300,7-169,2963175_6275,300 Crestview Station NB,1,300002,200,2963175,Crestview Station,1,1
300,7-169,2963174_6276,300 Crestview Station NB,1,300004,200,2963174,Crestview Station,1,1
300,8-169,2963326_6277,300 Crestview Station NB,1,300002,201,2963326,Crestview Station,1,1
300,8-169,2963325_6278,300 Crestview Station NB,1,300005,201,2963325,Crestview Station,1,1
300,8-169,2963324_6279,300 Crestview Station NB,1,300007,201,2963324,Crestview Station,1,1
300,8-169,2963323_6280,300 Crestview Station NB,1,300001,201,2963323,Crestview Station,1,1
300,8-169,2963322_6281,300 Crestview Station NB,1,300010,201,2963322,Crestview Station,1,1
300,8-169,2963321_6282,300 Crestview Station NB,1,300003,201,2963321,Crestview Station,1,1
300,8-169,2963343_6283,300 Crestview Station NB,1,300004,201,2963343,Crestview Station,1,1
300,8-169,2963342_6284,300 Crestview Station NB,1,300006,201,2963342,Crestview Station,1,1
300,8-169,2963341_6285,300 Crestview Station NB,1,300008,201,2963341,Crestview Station,1,1
300,8-169,2963377_6286,300 Crestview Station NB,1,300012,201,2963377,Crestview Station,1,1
300,8-169,2963378_6287,300 Crestview Station NB,1,300009,201,2963378,Crestview Station,1,1
300,8-169,2963379_6288,300 Crestview Station NB,1,300002,201,2963379,Crestview Station,1,1
300,8-169,2963380_6289,300 Crestview Station NB,1,300011,201,2963380,Crestview Station,1,1
300,8-169,2963381_6290,300 Crestview Station NB,1,300005,201,2963381,Crestview Station,1,1
300,8-169,2963382_6291,300 Crestview Station NB,1,300007,201,2963382,Crestview Station,1,1
300,8-169,2963383_6292,300 Crestview Station NB,1,300001,201,2963383,Crestview Station,1,1
300,8-169,2963384_6293,300 Crestview Station NB,1,300010,201,2963384,Crestview Station,1,1
300,8-169,2963385_6294,300 Crestview Station NB,1,300003,201,2963385,Crestview Station,1,1
300,8-169,2963386_6295,300 Crestview Station NB,1,300004,201,2963386,Crestview Station,1,1
300,8-169,2963387_6296,300 Crestview Station NB,1,300006,201,2963387,Crestview Station,1,1
300,8-169,2963388_6297,300 Crestview Station NB,1,300008,201,2963388,Crestview Station,1,1
300,8-169,2963389_6298,300 Crestview Station NB,1,300012,201,2963389,Crestview Station,1,1
300,8-169,2963390_6299,300 Crestview Station NB,1,300009,201,2963390,Crestview Station,1,1
300,8-169,2963391_6300,300 Crestview Station NB,1,300002,201,2963391,Crestview Station,1,1
300,8-169,2963392_6301,300 Crestview Station NB,1,300011,201,2963392,Crestview Station,1,1
300,8-169,2963393_6302,300 Crestview Station NB,1,300005,201,2963393,Crestview Station,1,1
300,8-169,2963394_6303,300 Crestview Station NB,1,300007,201,2963394,Crestview Station,1,1
300,8-169,2963395_6304,300 Crestview Station NB,1,300001,201,2963395,Crestview Station,1,1
300,8-169,2963396_6305,300 Crestview Station NB,1,300010,201,2963396,Crestview Station,1,1
300,8-169,2963397_6306,300 Crestview Station NB,1,300003,201,2963397,Crestview Station,1,1
300,8-169,2963398_6307,300 Crestview Station NB,1,300004,201,2963398,Crestview Station,1,1
300,8-169,2963399_6308,300 Crestview Station NB,1,300006,201,2963399,Crestview Station,1,1
300,8-169,2963400_6309,300 Crestview Station NB,1,300008,201,2963400,Crestview Station,1,1
300,8-169,2963401_6310,300 Crestview Station NB,1,300012,201,2963401,Crestview Station,1,1
300,8-169,2963402_6311,300 Crestview Station NB,1,300009,201,2963402,Crestview Station,1,1
300,8-169,2963403_6312,300 Crestview Station NB,1,300002,201,2963403,Crestview Station,1,1
300,8-169,2963404_6313,300 Crestview Station NB,1,300011,201,2963404,Crestview Station,1,1
300,8-169,2963405_6314,300 Crestview Station NB,1,300005,201,2963405,Crestview Station,1,1
300,8-169,2963406_6315,300 Crestview Station NB,1,300007,201,2963406,Crestview Station,1,1
300,8-169,2963407_6316,300 Crestview Station NB,1,300001,201,2963407,Crestview Station,1,1
300,8-169,2963408_6317,300 Crestview Station NB,1,300010,201,2963408,Crestview Station,1,1
300,8-169,2963409_6318,300 Crestview Station NB,1,300003,201,2963409,Crestview Station,1,1
300,8-169,2963410_6319,300 Crestview Station NB,1,300004,201,2963410,Crestview Station,1,1
300,8-169,2963411_6320,300 Crestview Station NB,1,300006,201,2963411,Crestview Station,1,1
300,8-169,2963412_6321,300 Crestview Station NB,1,300008,201,2963412,Crestview Station,1,1
300,8-169,2963340_6322,300 Crestview Station NB,1,300012,201,2963340,Crestview Station,1,1
300,8-169,2963339_6323,300 Crestview Station NB,1,300009,201,2963339,Crestview Station,1,1
300,8-169,2963338_6324,300 Crestview Station NB,1,300002,201,2963338,Crestview Station,1,1
300,8-169,2963337_6325,300 Crestview Station NB,1,300011,201,2963337,Crestview Station,1,1
300,8-169,2963336_6326,300 Crestview Station NB,1,300005,201,2963336,Crestview Station,1,1
300,8-169,2963335_6327,300 Crestview Station NB,1,300007,201,2963335,Crestview Station,1,1
300,8-169,2963334_6328,300 Crestview Station NB,1,300001,201,2963334,Crestview Station,1,1
300,8-169,2963333_6329,300 Crestview Station NB,1,300010,201,2963333,Crestview Station,1,1
300,8-169,2963332_6330,300 Crestview Station NB,1,300003,201,2963332,Crestview Station,1,1
300,8-169,2963331_6331,300 Crestview Station NB,1,300004,201,2963331,Crestview Station,1,1
300,8-169,2963330_6332,300 Crestview Station NB,1,300012,201,2963330,Crestview Station,1,1
300,8-169,2963329_6333,300 Crestview Station NB,1,300009,201,2963329,Crestview Station,1,1
300,8-169,2963328_6334,300 Crestview Station NB,1,300011,201,2963328,Crestview Station,1,1
300,8-169,2963327_6335,300 Crestview Station NB,1,300007,201,2963327,Crestview Station,1,1
300,2-169,2962985_6336,300 Westgate Transit Center SB,0,300001,202,2962985,Westgate Transit Center,1,1
300,2-169,2962984_6337,300 Westgate Transit Center SB,0,300003,202,2962984,Westgate Transit Center,1,1
300,2-169,2962983_6338,300 Westgate Transit Center SB,0,300004,202,2962983,Westgate Transit Center,1,1
300,2-169,2962982_6339,300 Westgate Transit Center SB,0,300006,202,2962982,Westgate Transit Center,1,1
300,2-169,2962981_6340,300 Westgate Transit Center SB,0,300008,202,2962981,Westgate Transit Center,1,1
300,2-169,2962980_6341,300 Westgate Transit Center SB,0,300010,202,2962980,Westgate Transit Center,1,1
300,2-169,2962986_6342,300 Westgate Transit Center SB,0,300011,202,2962986,Westgate Transit Center,1,1
300,2-169,2962978_6343,300 Westgate Transit Center SB,0,300013,202,2962978,Westgate Transit Center,1,1
300,2-169,2962994_6344,300 Westgate Transit Center SB,0,300007,202,2962994,Westgate Transit Center,1,1
300,2-169,2962995_6345,300 Westgate Transit Center SB,0,300009,202,2962995,Westgate Transit Center,1,1
300,2-169,2962996_6346,300 Westgate Transit Center SB,0,300001,202,2962996,Westgate Transit Center,1,1
300,2-169,2962997_6347,300 Westgate Transit Center SB,0,300012,202,2962997,Westgate Transit Center,1,1
300,2-169,2962998_6348,300 Westgate Transit Center SB,0,300003,202,2962998,Westgate Transit Center,1,1
300,2-169,2962999_6349,300 Westgate Transit Center SB,0,300004,202,2962999,Westgate Transit Center,1,1
300,2-169,2963000_6350,300 Westgate Transit Center SB,0,300015,202,2963000,Westgate Transit Center,1,1
300,2-169,2963001_6351,300 Westgate Transit Center SB,0,300006,202,2963001,Westgate Transit Center,1,1
300,2-169,2963002_6352,300 Westgate Transit Center SB,0,300008,202,2963002,Westgate Transit Center,1,1
300,2-169,2963003_6353,300 Westgate Transit Center SB,0,300010,202,2963003,Westgate Transit Center,1,1
