route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,2-157,2726222_0064,1 Tech Ridge Park & Ride NB,1,1003-2-157,2,2726222,Tech Ridge Park & Ride,1,1
1,2-157,2726223_0065,1 Tech Ridge Park & Ride NB,1,1005-2-157,2,2726223,Tech Ridge Park & Ride,1,1
1,2-157,2726224_0066,1 Tech Ridge Park & Ride NB,1,1006-2-157,2,2726224,Tech Ridge Park & Ride,1,1
1,2-157,2726225_0067,1 Tech Ridge Park & Ride NB,1,1008-2-157,2,2726225,Tech Ridge Park & Ride,1,1
1,2-157,2726226_0068,1 Tech Ridge Park & Ride NB,1,1002-2-157,2,2726226,Tech Ridge Park & Ride,1,1
1,2-157,2726227_0069,1 Tech Ridge Park & Ride NB,1,1004-2-157,2,2726227,Tech Ridge Park & Ride,1,1
1,2-157,2726228_0070,1 Tech Ridge Park & Ride NB,1,1007-2-157,2,2726228,Tech Ridge Park & Ride,1,1
1,2-157,2726229_0071,1 Tech Ridge Park & Ride NB,1,1001-2-157,2,2726229,Tech Ridge Park & Ride,1,1
1,2-157,2726230_0072,1 Tech Ridge Park & Ride NB,1,1003-2-157,2,2726230,Tech Ridge Park & Ride,1,1
1,2-157,2726231_0073,1 Tech Ridge Park & Ride NB,1,1005-2-157,2,2726231,Tech Ridge Park & Ride,1,1
1,2-157,2726232_0074,1 Tech Ridge Park & Ride NB,1,1006-2-157,2,2726232,Tech Ridge Park & Ride,1,1
1,2-157,2726233_0075,1 Tech Ridge Park & Ride NB,1,1008-2-157,2,2726233,Tech Ridge Park & Ride,1,1
1,3-157,2726267_0076,1 Tech Ridge Park & Ride NB,1,1001-3-157,3,2726267,Tech Ridge Park & Ride,1,1
1,3-157,2726268_0077,1 Tech Ridge Park & Ride NB,1,1002-3-157,3,2726268,Tech Ridge Park & Ride,1,1
1,3-157,2726269_0078,1 Tech Ridge Park & Ride NB,1,1004-3-157,3,2726269,Tech Ridge Park & Ride,1,1
1,3-157,2726270_0079,1 Tech Ridge Park & Ride NB,1,1006-3-157,3,2726270,Tech Ridge Park & Ride,1,1
1,3-157,2726271_0080,1 Tech Ridge Park & Ride NB,1,1008-3-157,3,2726271,Tech Ridge Park & Ride,1,1
1,3-157,2726272_0081,1 Tech Ridge Park & Ride NB,1,1003-3-157,3,2726272,Tech Ridge Park & Ride,1,1
1,3-157,2726273_0082,1 Tech Ridge Park & Ride NB,1,901005-3-157,3,2726273,Tech Ridge Park & Ride,1,1
1,3-157,2726274_0083,1 Tech Ridge Park & Ride NB,1,901007-3-157,3,2726274,Tech Ridge Park & Ride,1,1
1,3-157,2726275_0084,1 Tech Ridge Park & Ride NB,1,1001-3-157,3,2726275,Tech Ridge Park & Ride,1,1
1,3-157,2726276_0085,1 Tech Ridge Park & Ride NB,1,1002-3-157,3,2726276,Tech Ridge Park & Ride,1,1
1,3-157,2726277_0086,1 Tech Ridge Park & Ride NB,1,1004-3-157,3,2726277,Tech Ridge Park & Ride,1,1
1,3-157,2726278_0087,1 Tech Ridge Park & Ride NB,1,1006-3-157,3,2726278,Tech Ridge Park & Ride,1,1
1,3-157,2726279_0088,1 Tech Ridge Park & Ride NB,1,1008-3-157,3,2726279,Tech Ridge Park & Ride,1,1
1,3-157,2726280_0089,1 Tech Ridge Park & Ride NB,1,1003-3-157,3,2726280,Tech Ridge Park & Ride,1,1
1,3-157,2726281_0090,1 Tech Ridge Park & Ride NB,1,901005-3-157,3,2726281,Tech Ridge Park & Ride,1,1
1,3-157,2726282_0091,1 Tech Ridge Park & Ride NB,1,901007-3-157,3,2726282,Tech Ridge Park & Ride,1,1
1,3-157,2726283_0092,1 Tech Ridge Park & Ride NB,1,1001-3-157,3,2726283,Tech Ridge Park & Ride,1,1
1,3-157,2726284_0093,1 Tech Ridge Park & Ride NB,1,1002-3-157,3,2726284,Tech Ridge Park & Ride,1,1
1,3-157,2726285_0094,1 Tech Ridge Park & Ride NB,1,1004-3-157,3,2726285,Tech Ridge Park & Ride,1,1
1,3-157,2726286_0095,1 Tech Ridge Park & Ride NB,1,1006-3-157,3,2726286,Tech Ridge Park & Ride,1,1
1,3-157,2726287_0096,1 Tech Ridge Park & Ride NB,1,1008-3-157,3,2726287,Tech Ridge Park & Ride,1,1
1,3-157,2726288_0097,1 Tech Ridge Park & Ride NB,1,1003-3-157,3,2726288,Tech Ridge Park & Ride,1,1
1,3-157,2726289_0098,1 Tech Ridge Park & Ride NB,1,901005-3-157,3,2726289,Tech Ridge Park & Ride,1,1
1,3-157,2726290_0099,1 Tech Ridge Park & Ride NB,1,901007-3-157,3,2726290,Tech Ridge Park & Ride,1,1
1,3-157,2726291_0100,1 Tech Ridge Park & Ride NB,1,1001-3-157,3,2726291,Tech Ridge Park & Ride,1,1
1,3-157,2726292_0101,1 Tech Ridge Park & Ride NB,1,1002-3-157,3,2726292,Tech Ridge Park & Ride,1,1
1,3-157,2726293_0102,1 Tech Ridge Park & Ride NB,1,1004-3-157,3,2726293,Tech Ridge Park & Ride,1,1
1,3-157,2726294_0103,1 Tech Ridge Park & Ride NB,1,1006-3-157,3,2726294,Tech Ridge Park & Ride,1,1
1,3-157,2726295_0104,1 Tech Ridge Park & Ride NB,1,1008-3-157,3,2726295,Tech Ridge Park & Ride,1,1
1,3-157,2726296_0105,1 Tech Ridge Park & Ride NB,1,1003-3-157,3,2726296,Tech Ridge Park & Ride,1,1
1,3-157,2726297_0106,1 Tech Ridge Park & Ride NB,1,901005-3-157,3,2726297,Tech Ridge Park & Ride,1,1
1,3-157,2726298_0107,1 Tech Ridge Park & Ride NB,1,901007-3-157,3,2726298,Tech Ridge Park & Ride,1,1
1,3-157,2726299_0108,1 Tech Ridge Park & Ride NB,1,1001-3-157,3,2726299,Tech Ridge Park & Ride,1,1
1,3-157,2726300_0109,1 Tech Ridge Park & Ride NB,1,1002-3-157,3,2726300,Tech Ridge Park & Ride,1,1
1,1-157,2726088_0110,1 William Cannon SB,0,1002-1-157,4,2726088,William Cannon,1,1
1,1-157,2726087_0111,1 William Cannon SB,0,1004-1-157,4,2726087,William Cannon,1,1
1,1-157,2726086_0112,1 William Cannon SB,0,1006-1-157,4,2726086,William Cannon,1,1
1,1-157,2726085_0113,1 William Cannon SB,0,1001-1-157,4,2726085,William Cannon,1,1
1,1-157,2726121_0114,1 William Cannon SB,0,1003-1-157,4,2726121,William Cannon,1,1
1,1-157,2726084_0115,1 William Cannon SB,0,1005-1-157,4,2726084,William Cannon,1,1
1,1-157,2726120_0116,1 William Cannon SB,0,1007-1-157,4,2726120,William Cannon,1,1
1,1-157,2726100_0117,1 William Cannon SB,0,1008-1-157,4,2726100,William Cannon,1,1
1,1-157,2726119_0118,1 William Cannon SB,0,1002-1-157,4,2726119,William Cannon,1,1
1,1-157,2726099_0119,1 William Cannon SB,0,1004-1-157,4,2726099,William Cannon,1,1
1,1-157,2726098_0120,1 William Cannon SB,0,1006-1-157,4,2726098,William Cannon,1,1
1,1-157,2726101_0121,1 William Cannon SB,0,1001-1-157,4,2726101,William Cannon,1,1
1,1-157,2726102_0122,1 William Cannon SB,0,1003-1-157,4,2726102,William Cannon,1,1
1,1-157,2726103_0123,1 William Cannon SB,0,1005-1-157,4,2726103,William Cannon,1,1
1,1-157,2726104_0124,1 William Cannon SB,0,1007-1-157,4,2726104,William Cannon,1,1
1,1-157,2726105_0125,1 William Cannon SB,0,1008-1-157,4,2726105,William Cannon,1,1
1,1-157,2726106_0126,1 William Cannon SB,0,1002-1-157,4,2726106,William Cannon,1,1
1,1-157,2726107_0127,1 William Cannon SB,0,1004-1-157,4,2726107,William Cannon,1,1
1,1-157,2726108_0128,1 William Cannon SB,0,1006-1-157,4,2726108,William Cannon,1,1
1,1-157,2726109_0129,1 William Cannon SB,0,1090-1-157,4,2726109,William Cannon,1,1
1,1-157,2726110_0130,1 William Cannon SB,0,1001-1-157,4,2726110,William Cannon,1,1
1,1-157,2726111_0131,1 William Cannon SB,0,1003-1-157,4,2726111,William Cannon,1,1
1,1-157,2726112_0132,1 William Cannon SB,0,1005-1-157,4,2726112,William Cannon,1,1
1,1-157,2726113_0133,1 William Cannon SB,0,1007-1-157,4,2726113,William Cannon,1,1
1,1-157,2726114_0134,1 William Cannon SB,0,1008-1-157,4,2726114,William Cannon,1,1
1,1-157,2726115_0135,1 William Cannon SB,0,1002-1-157,4,2726115,William Cannon,1,1
1,1-157,2726116_0136,1 William Cannon SB,0,1091-1-157,4,2726116,William Cannon,1,1
1,1-157,2726117_0137,1 William Cannon SB,0,1004-1-157,4,2726117,William Cannon,1,1
1,1-157,2726118_0138,1 William Cannon SB,0,1006-1-157,4,2726118,William Cannon,1,1
1,1-157,2726097_0139,1 William Cannon SB,0,1090-1-157,4,2726097,William Cannon,1,1
1,1-157,2726096_0140,1 William Cannon SB,0,1005-1-157,4,2726096,William Cannon,1,1
1,1-157,2726095_0141,1 William Cannon SB,0,1007-1-157,4,2726095,William Cannon,1,1
1,1-157,2726094_0142,1 William Cannon SB,0,1008-1-157,4,2726094,William Cannon,1,1
