route_stop_id,route_id,direction_id,stop_sequence,trip_headsign,stop_id
1918,3,1,52,3 Arboretum NB,5353
1919,801,0,23,801 Tech Ridge Park & Ride NB,5860
1920,335,1,13,335 Berkman EB,2012
1921,30,1,60,30 Westgate Transit Center SB,4166
1922,383,1,26,383 North Lamar Transit Center SB,3834
1923,5,0,51,5 Tannehill EB,1128
1924,7,0,3,7 Willaim Cannon SB,5625
1925,324,1,26,324 Northcross WB,4734
1926,803,1,26,803 Westgate Transit Center SB,6358
1927,300,1,48,300 Crestview Station NB,4743
1928,243,0,11,243 Howard Station WB,5277
1929,30,0,31,30 NORTHCROSS NB,5864
1930,18,0,22,18 Springdale EB,880
1931,214,0,1,214 Lago Vista WB,5228
1932,801,1,31,801 Southpark Meadows SB,5873
1933,803,0,25,803 Domain NB,4757
1934,837,1,23,837 Decker NB,6183
1935,990,1,3,990 Downtown/University of Texas WB,5776
1936,3,0,53,3 Southpark Meadows SB,5635
1937,337,1,29,337 Decker EB,2397
1938,3,1,53,3 Arboretum NB,5634
1939,1,1,67,1 Tech Ridge Park & Ride NB,4548
1940,20,0,46,20 Springdale NB,1599
1941,18,0,23,18 Springdale EB,881
1942,3,0,54,3 Southpark Meadows SB,2324
1943,335,1,14,335 Berkman EB,2013
1944,243,0,12,243 Howard Station WB,5339
1945,10,1,57,10 Norwood Transit Center NB,5925
1946,5,0,52,5 Tannehill EB,4668
1947,383,1,27,383 North Lamar Transit Center SB,6093
1948,383,0,44,383 Lakeline Station NB,5653
1949,337,1,30,337 Decker EB,2398
1950,1,1,68,1 Tech Ridge Park & Ride NB,3080
1951,324,1,27,324 Northcross WB,5575
1952,550,0,2,550 Downtown Station SB,5541
1953,300,1,49,300 Crestview Station NB,6296
1954,18,0,24,18 Springdale EB,882
1955,335,1,15,335 Berkman EB,6285
1956,20,0,47,20 Springdale NB,1600
1957,3,0,55,3 Southpark Meadows SB,722
1958,30,0,32,30 NORTHCROSS NB,5353
1959,7,0,4,7 Willaim Cannon SB,1164
1960,803,1,27,803 Westgate Transit Center SB,2334
1961,1,1,69,1 Tech Ridge Park & Ride NB,4896
1962,30,1,61,30 Westgate Transit Center SB,2207
1963,3,1,54,3 Arboretum NB,603
1964,243,0,13,243 Howard Station WB,5607
1965,383,1,28,383 North Lamar Transit Center SB,2732
1966,30,0,33,30 NORTHCROSS NB,5634
1967,7,1,42,7 Crestview Station NB,866
1968,20,0,48,20 Springdale NB,1601
1969,300,1,50,300 Crestview Station NB,6298
1970,5,0,53,5 Tannehill EB,4667
1971,10,1,58,10 Norwood Transit Center NB,6294
1972,1,1,70,1 Tech Ridge Park & Ride NB,5518
1973,383,0,45,383 Lakeline Station NB,5428
1974,3,0,56,3 Southpark Meadows SB,2326
1975,335,1,16,335 Berkman EB,6287
1976,5,0,54,5 Tannehill EB,1130
1977,214,0,2,214 Lago Vista WB,5223
1978,324,1,28,324 Northcross WB,3159
1979,383,0,46,383 Lakeline Station NB,5222
1980,1,1,71,1 Tech Ridge Park & Ride NB,5348
1981,7,0,5,7 Willaim Cannon SB,6248
1982,214,0,3,214 Lago Vista WB,5653
1983,171,0,1,171 Downtown/university of Texas NB,5943
1984,201,0,1,201 Southpark Meadows SB,5377
1985,228,0,1,228 Shady LVA Clinicane EB,1363
1986,300,1,51,300 Crestview Station NB,6301
1987,803,0,26,803 Domain NB,5724
1988,30,1,62,30 Westgate Transit Center SB,4489
1989,3,0,57,3 Southpark Meadows SB,2328
1990,30,0,34,30 NORTHCROSS NB,603
1991,10,1,59,10 Norwood Transit Center NB,1396
1992,383,1,29,383 North Lamar Transit Center SB,3837
1993,3,1,55,3 Arboretum NB,604
1994,335,1,17,335 Berkman EB,6290
1995,324,1,29,324 Northcross WB,3160
1996,18,0,25,18 Springdale EB,886
1997,214,0,4,214 Lago Vista WB,5428
1998,5,0,55,5 Tannehill EB,1132
1999,214,0,5,214 Lago Vista WB,5222
2000,18,0,26,18 Springdale EB,5636
2001,30,1,63,30 Westgate Transit Center SB,2191
2002,333,0,33,333 Brush Country WB,5900
2003,7,0,6,7 Willaim Cannon SB,1168
2004,20,0,49,20 Springdale NB,1603
2005,3,0,58,3 Southpark Meadows SB,2255
2006,324,1,30,324 Northcross WB,3060
2007,5,0,56,5 Tannehill EB,5461
2008,1,1,72,1 Tech Ridge Park & Ride NB,4699
2009,300,1,52,300 Crestview Station NB,6462
2010,3,0,59,3 Southpark Meadows SB,5879
2011,30,1,64,30 Westgate Transit Center SB,4490
2012,228,0,2,228 Shady LVA Clinicane EB,4288
2013,30,0,35,30 NORTHCROSS NB,604
2014,3,1,56,3 Arboretum NB,5350
2015,1,1,73,1 Tech Ridge Park & Ride NB,5270
2016,10,1,60,10 Norwood Transit Center NB,1398
2017,333,0,34,333 Brush Country WB,5902
2018,801,0,24,801 Tech Ridge Park & Ride NB,5859
2019,201,0,2,201 Southpark Meadows SB,555
2020,383,0,47,383 Lakeline Station NB,5654
2021,383,1,30,383 North Lamar Transit Center SB,3838
2022,20,0,50,20 Springdale NB,3655
2023,7,1,43,7 Crestview Station NB,1253
2024,5,0,57,5 Tannehill EB,5911
2025,7,0,7,7 Willaim Cannon SB,1169
2026,803,0,27,803 Domain NB,4761
2027,10,1,61,10 Norwood Transit Center NB,1399
2028,324,1,31,324 Northcross WB,5849
2029,335,1,18,335 Berkman EB,6289
2030,228,0,3,228 Shady LVA Clinicane EB,6428
2031,30,1,65,30 Westgate Transit Center SB,4491
2032,20,0,51,20 Springdale NB,1606
2033,3,0,60,3 Southpark Meadows SB,728
2034,300,1,53,300 Crestview Station NB,6343
2035,803,1,28,803 Westgate Transit Center SB,6373
2036,30,0,36,30 NORTHCROSS NB,5350
2037,3,1,57,3 Arboretum NB,5351
2038,383,0,48,383 Lakeline Station NB,5654
2039,10,1,62,10 Norwood Transit Center NB,1400
2040,7,1,44,7 Crestview Station NB,3491
2041,201,0,3,201 Southpark Meadows SB,5872
2042,228,0,4,228 Shady LVA Clinicane EB,4298
2043,335,1,19,335 Berkman EB,6091
2044,3,0,61,3 Southpark Meadows SB,729
2045,383,0,49,383 Lakeline Station NB,5805
2046,10,1,63,10 Norwood Transit Center NB,1401
2047,20,0,52,20 Springdale NB,6523
2048,3,1,58,3 Arboretum NB,809
2049,7,0,8,7 Willaim Cannon SB,4150
2050,5,0,58,5 Tannehill EB,1138
2051,30,0,37,30 NORTHCROSS NB,5351
2052,10,1,64,10 Norwood Transit Center NB,1402
2053,300,1,54,300 Crestview Station NB,5932
2054,3,0,62,3 Southpark Meadows SB,730
2055,324,1,32,324 Northcross WB,5851
2056,383,1,31,383 North Lamar Transit Center SB,5920
2057,337,1,36,337 Decker EB,4611
2058,3,1,59,3 Arboretum NB,4128
2059,1,1,74,1 Tech Ridge Park & Ride NB,4672
2060,5,0,59,5 Tannehill EB,6386
2061,30,0,38,30 NORTHCROSS NB,809
2062,7,1,45,7 Crestview Station NB,1256
2063,7,0,9,7 Willaim Cannon SB,1171
2064,10,1,65,10 Norwood Transit Center NB,6342
2065,3,1,60,3 Arboretum NB,811
2066,300,1,55,300 Crestview Station NB,5455
2067,228,0,5,228 Shady LVA Clinicane EB,1008
2068,3,0,63,3 Southpark Meadows SB,2650
2069,30,0,39,30 NORTHCROSS NB,2086
2070,201,0,4,201 Southpark Meadows SB,5315
2071,337,1,37,337 Decker EB,2406
2072,3,1,61,3 Arboretum NB,4129
2073,335,1,20,335 Berkman EB,6292
2074,3,0,64,3 Southpark Meadows SB,732
2075,1,1,75,1 Tech Ridge Park & Ride NB,5332
2076,300,1,56,300 Crestview Station NB,2388
2077,228,0,6,228 Shady LVA Clinicane EB,2273
2078,801,0,25,801 Tech Ridge Park & Ride NB,6348
2079,7,0,10,7 Willaim Cannon SB,1172
2080,10,1,66,10 Norwood Transit Center NB,4709
2081,214,0,6,214 Lago Vista WB,5698
2082,324,1,33,324 Northcross WB,6388
2083,5,0,60,5 Tannehill EB,5007
2084,7,1,46,7 Crestview Station NB,1257
2085,3,1,62,3 Arboretum NB,813
2086,337,1,38,337 Decker EB,2407
2087,383,1,32,383 North Lamar Transit Center SB,5718
2088,30,0,40,30 NORTHCROSS NB,2087
2089,300,1,57,300 Crestview Station NB,2389
2090,7,1,47,7 Crestview Station NB,1258
2091,3,0,65,3 Southpark Meadows SB,733
2092,3,1,63,3 Arboretum NB,814
2093,228,0,7,228 Shady LVA Clinicane EB,2274
2094,10,1,67,10 Norwood Transit Center NB,4708
2095,300,1,58,300 Crestview Station NB,2390
2096,383,0,50,383 Lakeline Station NB,5229
2097,803,0,28,803 Domain NB,5919
2098,30,0,41,30 NORTHCROSS NB,1864
2099,7,0,11,7 Willaim Cannon SB,4152
2100,3,1,64,3 Arboretum NB,4202
2101,3,0,66,3 Southpark Meadows SB,734
2102,30,0,42,30 NORTHCROSS NB,4133
2103,7,1,48,7 Crestview Station NB,1259
2104,383,1,33,383 North Lamar Transit Center SB,3020
2105,300,1,59,300 Crestview Station NB,4609
2106,7,0,12,7 Willaim Cannon SB,1174
2107,1,1,76,1 Tech Ridge Park & Ride NB,5273
2108,30,1,66,30 Westgate Transit Center SB,4492
2109,801,0,26,801 Tech Ridge Park & Ride NB,2821
2110,3,1,65,3 Arboretum NB,815
2111,335,1,21,335 Berkman EB,6335
2112,10,1,68,10 Norwood Transit Center NB,2436
2113,30,0,43,30 NORTHCROSS NB,1866
2114,3,0,67,3 Southpark Meadows SB,735
2115,337,1,39,337 Decker EB,4612
2116,20,0,53,20 Springdale NB,1618
2117,7,0,13,7 Willaim Cannon SB,1175
2118,3,1,66,3 Arboretum NB,816
2119,1,0,54,1 William Cannon SB,5743
2120,300,1,60,300 Crestview Station NB,2392
2121,383,1,34,383 North Lamar Transit Center SB,6457
2122,7,1,49,7 Crestview Station NB,1260
2123,201,0,5,201 Southpark Meadows SB,5311
2124,3,0,68,3 Southpark Meadows SB,736
2125,550,0,3,550 Downtown Station SB,5540
2126,985,0,2,985 Downtown/University of Texas SB,5230
2127,335,1,22,335 Berkman EB,6387
2128,10,1,69,10 Norwood Transit Center NB,4707
2129,228,0,8,228 Shady LVA Clinicane EB,2275
2130,300,1,61,300 Crestview Station NB,4592
2131,337,1,40,337 Decker EB,4613
2132,3,1,67,3 Arboretum NB,817
2133,3,0,69,3 Southpark Meadows SB,737
2134,30,1,67,30 Westgate Transit Center SB,2212
2135,383,1,35,383 North Lamar Transit Center SB,4756
2136,30,0,44,30 NORTHCROSS NB,4497
2137,103,1,1,103 Downtown/University of Texas NB,2938
2138,20,0,54,20 Springdale NB,1619
2139,339,1,1,339 Tannehill EB,6423
2140,7,0,14,7 Willaim Cannon SB,1176
2141,1,0,55,1 William Cannon SB,4029
2142,7,1,50,7 Crestview Station NB,1261
2143,3,0,70,3 Southpark Meadows SB,5048
2144,3,1,68,3 Arboretum NB,819
2145,30,1,68,30 Westgate Transit Center SB,2213
2146,10,1,70,10 Norwood Transit Center NB,2439
2147,300,1,62,300 Crestview Station NB,2870
2148,30,0,45,30 NORTHCROSS NB,1871
2149,201,0,6,201 Southpark Meadows SB,6361
2150,3,1,69,3 Arboretum NB,820
2151,7,0,15,7 Willaim Cannon SB,1177
2152,7,1,51,7 Crestview Station NB,1262
2153,3,0,71,3 Southpark Meadows SB,739
2154,339,1,2,339 Tannehill EB,5446
2155,142,1,1,142 Downtown/University of Texas SB,3900
2156,171,0,2,171 Downtown/university of Texas NB,5498
2157,228,0,9,228 Shady LVA Clinicane EB,2277
2158,337,1,41,337 Decker EB,4614
2159,383,1,36,383 North Lamar Transit Center SB,5784
2160,30,1,69,30 Westgate Transit Center SB,2214
2161,3,1,70,3 Arboretum NB,821
2162,801,0,27,801 Tech Ridge Park & Ride NB,4543
2163,3,0,72,3 Southpark Meadows SB,740
2164,228,0,10,228 Shady LVA Clinicane EB,6483
2165,300,1,63,300 Crestview Station NB,4711
2166,337,1,42,337 Decker EB,2410
2167,3,1,71,3 Arboretum NB,822
2168,339,1,3,339 Tannehill EB,4720
2169,103,1,2,103 Downtown/University of Texas NB,2666
2170,30,0,46,30 NORTHCROSS NB,4498
2171,1,0,56,1 William Cannon SB,522
2172,383,1,37,383 North Lamar Transit Center SB,4754
2173,10,1,71,10 Norwood Transit Center NB,5447
2174,103,1,3,103 Downtown/University of Texas NB,2667
2175,3,0,73,3 Southpark Meadows SB,742
2176,335,1,23,335 Berkman EB,5926
2177,7,1,52,7 Crestview Station NB,1263
2178,7,0,16,7 Willaim Cannon SB,1179
2179,30,1,70,30 Westgate Transit Center SB,2215
2180,337,1,43,337 Decker EB,2416
2181,339,1,4,339 Tannehill EB,2441
2182,300,1,64,300 Crestview Station NB,5505
2183,339,1,5,339 Tannehill EB,4704
2184,3,1,72,3 Arboretum NB,6486
2185,228,0,11,228 Shady LVA Clinicane EB,5836
2186,7,1,53,7 Crestview Station NB,1264
2187,383,1,38,383 North Lamar Transit Center SB,4691
2188,3,0,74,3 Southpark Meadows SB,743
2189,103,1,4,103 Downtown/University of Texas NB,4434
2190,30,0,47,30 NORTHCROSS NB,1874
2191,1,0,57,1 William Cannon SB,524
2192,3,1,73,3 Arboretum NB,824
2193,7,0,17,7 Willaim Cannon SB,1180
2194,142,1,2,142 Downtown/University of Texas SB,4878
2195,339,1,6,339 Tannehill EB,2443
2196,300,1,65,300 Crestview Station NB,1409
2197,3,0,75,3 Southpark Meadows SB,744
2198,30,0,48,30 NORTHCROSS NB,1876
2199,171,0,3,171 Downtown/university of Texas NB,5944
2200,3,0,76,3 Southpark Meadows SB,745
2201,339,1,7,339 Tannehill EB,5819
2202,103,1,5,103 Downtown/University of Texas NB,2669
2203,300,1,66,300 Crestview Station NB,1410
2204,1,0,58,1 William Cannon SB,4046
2205,10,1,72,10 Norwood Transit Center NB,6419
2206,201,0,7,201 Southpark Meadows SB,5263
2207,30,1,71,30 Westgate Transit Center SB,3924
2208,801,0,28,801 Tech Ridge Park & Ride NB,4548
2209,7,1,54,7 Crestview Station NB,1265
2210,30,0,49,30 NORTHCROSS NB,1877
2211,3,1,74,3 Arboretum NB,826
2212,142,1,3,142 Downtown/University of Texas SB,4876
2213,228,0,12,228 Shady LVA Clinicane EB,5882
2214,339,1,8,339 Tannehill EB,5817
2215,3,0,77,3 Southpark Meadows SB,746
2216,1,0,59,1 William Cannon SB,526
2217,171,0,4,171 Downtown/university of Texas NB,2605
2218,550,0,4,550 Downtown Station SB,5539
2219,7,1,55,7 Crestview Station NB,1267
2220,990,1,4,990 Downtown/University of Texas WB,4513
2221,201,0,8,201 Southpark Meadows SB,6322
2222,103,1,6,103 Downtown/University of Texas NB,4433
2223,300,1,67,300 Crestview Station NB,6306
2224,3,1,75,3 Arboretum NB,827
2225,3,0,78,3 Southpark Meadows SB,3772
2226,7,1,56,7 Crestview Station NB,5494
2227,383,1,39,383 North Lamar Transit Center SB,3839
2228,339,1,9,339 Tannehill EB,5815
2229,142,1,4,142 Downtown/University of Texas SB,4873
2230,30,0,50,30 NORTHCROSS NB,1878
2231,3,0,79,3 Southpark Meadows SB,3773
2232,152,0,1,152 Round Rock NB,5279
2233,171,0,5,171 Downtown/university of Texas NB,6314
2234,1,0,60,1 William Cannon SB,527
2235,3,1,76,3 Arboretum NB,828
2236,103,1,7,103 Downtown/University of Texas NB,2673
2237,7,0,18,7 Willaim Cannon SB,916
2238,228,0,13,228 Shady LVA Clinicane EB,6434
2239,3,0,80,3 Southpark Meadows SB,3774
2240,383,1,40,383 North Lamar Transit Center SB,3840
2241,103,1,8,103 Downtown/University of Texas NB,2674
2242,3,1,77,3 Arboretum NB,829
2243,30,0,51,30 NORTHCROSS NB,1879
2244,337,1,48,337 Decker EB,6183
2245,550,0,5,550 Downtown Station SB,6519
2246,3,0,81,3 Southpark Meadows SB,3775
2247,339,1,10,339 Tannehill EB,5812
2248,300,1,68,300 Crestview Station NB,2874
2249,1,0,61,1 William Cannon SB,5870
2250,30,0,52,30 NORTHCROSS NB,2476
2251,103,1,9,103 Downtown/University of Texas NB,2675
2252,7,0,19,7 Willaim Cannon SB,919
2253,3,0,82,3 Southpark Meadows SB,5472
2254,171,0,6,171 Downtown/university of Texas NB,6315
2255,7,1,57,7 Crestview Station NB,1271
2256,300,1,69,300 Crestview Station NB,6363
2257,339,0,1,339 Norwood Transit Center WB,5007
2258,1,0,62,1 William Cannon SB,529
2259,30,0,53,30 NORTHCROSS NB,6408
2260,383,1,41,383 North Lamar Transit Center SB,5969
2261,3,1,78,3 Arboretum NB,5746
2262,3,1,79,3 Arboretum NB,3063
2263,339,0,2,339 Norwood Transit Center WB,5643
2264,171,0,7,171 Downtown/university of Texas NB,864
2265,1,0,63,1 William Cannon SB,4267
2266,339,1,11,339 Tannehill EB,5811
2267,466,0,1,466 Kramer Station KB,5580
2268,228,0,14,228 Shady LVA Clinicane EB,6085
2269,30,0,54,30 NORTHCROSS NB,1882
2270,271,1,14,271 Del Valle EB,5980
2271,3,0,83,3 Southpark Meadows SB,4414
2272,801,0,29,801 Tech Ridge Park & Ride NB,5270
2273,3,1,80,3 Arboretum NB,4570
2274,142,1,5,142 Downtown/University of Texas SB,3045
2275,228,0,15,228 Shady LVA Clinicane EB,5844
2276,50,0,1,50 TECHRIDGE SB,6232
2277,7,0,20,7 Willaim Cannon SB,6499
2278,7,1,58,7 Crestview Station NB,1797
2279,3,0,84,3 Southpark Meadows SB,3776
2280,990,1,5,990 Downtown/University of Texas WB,484
2281,214,0,7,214 Lago Vista WB,2832
2282,171,0,8,171 Downtown/university of Texas NB,866
2283,7,1,59,7 Crestview Station NB,6527
2284,3,1,81,3 Arboretum NB,4571
2285,30,0,55,30 NORTHCROSS NB,4651
2286,1,0,64,1 William Cannon SB,5545
2287,3,0,85,3 Southpark Meadows SB,3753
2288,383,1,42,383 North Lamar Transit Center SB,5225
2289,103,1,10,103 Downtown/University of Texas NB,2678
2290,214,0,8,214 Lago Vista WB,5220
2291,50,0,2,50 TECHRIDGE SB,6229
2292,339,0,3,339 Norwood Transit Center WB,5914
2293,30,0,56,30 NORTHCROSS NB,1884
2294,3,1,82,3 Arboretum NB,4572
2295,201,0,9,201 Southpark Meadows SB,5778
2296,30,1,72,30 Westgate Transit Center SB,6379
2297,7,1,60,7 Crestview Station NB,5602
2298,3,0,86,3 Southpark Meadows SB,4411
2299,103,1,11,103 Downtown/University of Texas NB,2357
2300,50,0,3,50 TECHRIDGE SB,6227
2301,30,0,57,30 NORTHCROSS NB,1885
2302,271,1,15,271 Del Valle EB,5986
2303,7,0,21,7 Willaim Cannon SB,5937
2304,142,1,6,142 Downtown/University of Texas SB,2564
2305,1,0,65,1 William Cannon SB,531
2306,3,1,83,3 Arboretum NB,4753
2307,30,0,58,30 NORTHCROSS NB,1886
2308,550,0,6,550 Downtown Station SB,5538
2309,171,0,9,171 Downtown/university of Texas NB,1253
2310,3,0,87,3 Southpark Meadows SB,2974
2311,103,1,12,103 Downtown/University of Texas NB,2679
2312,1,0,66,1 William Cannon SB,6356
2313,171,0,10,171 Downtown/university of Texas NB,3491
2314,7,1,61,7 Crestview Station NB,1273
2315,142,1,7,142 Downtown/University of Texas SB,2566
2316,30,0,59,30 NORTHCROSS NB,1887
2317,3,0,88,3 Southpark Meadows SB,2975
2318,103,1,13,103 Downtown/University of Texas NB,2680
2319,214,0,9,214 Lago Vista WB,2831
2320,3,1,84,3 Arboretum NB,4757
2321,466,0,3,466 Kramer Station KB,5760
2322,271,1,16,271 Del Valle EB,5989
2323,339,1,12,339 Tannehill EB,1603
2324,7,0,22,7 Willaim Cannon SB,5938
2325,1,0,67,1 William Cannon SB,543
2326,30,0,60,30 NORTHCROSS NB,1888
2327,7,1,62,7 Crestview Station NB,5509
2328,990,1,6,990 Downtown/University of Texas WB,5405
2329,3,0,89,3 Southpark Meadows SB,2976
2330,228,1,1,228 Pleasant Valley WB,5844
2331,550,0,7,550 Downtown Station SB,5537
2332,801,0,30,801 Tech Ridge Park & Ride NB,5304
2333,1,0,68,1 William Cannon SB,5489
2334,142,1,8,142 Downtown/University of Texas SB,2567
2335,271,1,17,271 Del Valle EB,5991
2336,339,1,13,339 Tannehill EB,3655
2337,3,0,90,3 Southpark Meadows SB,3767
2338,50,0,4,50 TECHRIDGE SB,6226
2339,3,1,85,3 Arboretum NB,6427
2340,103,1,14,103 Downtown/University of Texas NB,4424
2341,1,0,69,1 William Cannon SB,545
2342,339,0,4,339 Norwood Transit Center WB,4937
2343,1,0,70,1 William Cannon SB,5363
2344,339,1,14,339 Tannehill EB,1606
2345,103,1,15,103 Downtown/University of Texas NB,2681
2346,466,0,4,466 Kramer Station KB,5133
2347,271,1,18,271 Del Valle EB,5927
2348,7,1,63,7 Crestview Station NB,5604
2349,142,1,9,142 Downtown/University of Texas SB,5614
2350,30,0,61,30 NORTHCROSS NB,1890
2351,7,0,23,7 Willaim Cannon SB,2613
2352,50,0,5,50 TECHRIDGE SB,6224
2353,1,0,71,1 William Cannon SB,546
2354,3,1,86,3 Arboretum NB,6456
2355,3,0,91,3 Southpark Meadows SB,5999
2356,1,0,72,1 William Cannon SB,5871
2357,103,1,16,103 Downtown/University of Texas NB,751
2358,339,0,5,339 Norwood Transit Center WB,4938
2359,466,0,5,466 Kramer Station KB,2753
2360,3,0,92,3 Southpark Meadows SB,5380
2361,30,0,62,30 NORTHCROSS NB,1891
2362,142,1,10,142 Downtown/University of Texas SB,2751
2363,3,1,87,3 Arboretum NB,4682
2364,1,0,73,1 William Cannon SB,548
2365,103,1,17,103 Downtown/University of Texas NB,752
2366,3,0,93,3 Southpark Meadows SB,5623
2367,30,0,63,30 NORTHCROSS NB,1892
2368,339,1,15,339 Tannehill EB,1608
2369,142,1,11,142 Downtown/University of Texas SB,5356
2370,3,1,88,3 Arboretum NB,3014
2371,3,0,94,3 Southpark Meadows SB,6322
2372,1,0,74,1 William Cannon SB,4381
2373,111,0,1,111 Downtown/University of Texas NB,5909
2374,201,1,1,201 William Cannon NB,5778
2375,30,0,64,30 NORTHCROSS NB,1893
2376,982,0,1,982 Downtown/University of Texas SB,2727
2377,466,0,6,466 Kramer Station KB,2754
2378,50,0,6,50 TECHRIDGE SB,6221
2379,30,0,65,30 NORTHCROSS NB,1894
2380,1,0,75,1 William Cannon SB,550
2381,142,1,12,142 Downtown/University of Texas SB,2568
2382,339,1,16,339 Tannehill EB,4801
2383,1,0,76,1 William Cannon SB,551
2384,152,0,2,152 Round Rock NB,6474
2385,50,1,1,50 ACC Round Rock NB,6474
2386,990,1,7,990 Downtown/University of Texas WB,497
2387,339,0,6,339 Norwood Transit Center WB,5644
2388,339,1,17,339 Tannehill EB,4613
2389,3,1,89,3 Arboretum NB,4895
2390,7,0,24,7 Willaim Cannon SB,2763
2391,30,0,66,30 NORTHCROSS NB,1895
2392,50,0,7,50 TECHRIDGE SB,6219
2393,214,0,10,214 Lago Vista WB,4600
2394,339,0,7,339 Norwood Transit Center WB,5558
2395,103,1,18,103 Downtown/University of Texas NB,4227
2396,142,1,13,142 Downtown/University of Texas SB,2569
2397,3,0,95,3 Southpark Meadows SB,5263
2398,550,0,8,550 Downtown Station SB,5536
2399,201,1,2,201 William Cannon NB,4908
2400,30,0,67,30 NORTHCROSS NB,1896
2401,214,0,11,214 Lago Vista WB,4925
2402,3,1,90,3 Arboretum NB,5755
2403,30,0,68,30 NORTHCROSS NB,1897
2404,339,1,18,339 Tannehill EB,5645
2405,339,0,8,339 Norwood Transit Center WB,5846
2406,111,0,2,111 Downtown/University of Texas NB,5908
2407,7,0,25,7 Willaim Cannon SB,3846
2408,30,0,69,30 NORTHCROSS NB,1898
2409,228,1,2,228 Pleasant Valley WB,3974
2410,214,0,12,214 Lago Vista WB,2825
2411,7,0,26,7 Willaim Cannon SB,3847
2412,3,1,91,3 Arboretum NB,6472
2413,1,0,77,1 William Cannon SB,553
2414,50,0,8,50 TECHRIDGE SB,6215
2415,7,0,27,7 Willaim Cannon SB,5023
2416,142,1,14,142 Downtown/University of Texas SB,5734
2417,990,1,8,990 Downtown/University of Texas WB,501
2418,466,0,7,466 Kramer Station KB,5724
2419,339,1,19,339 Tannehill EB,4939
2420,30,0,70,30 NORTHCROSS NB,1899
2421,228,1,3,228 Pleasant Valley WB,5722
2422,339,0,9,339 Norwood Transit Center WB,1614
2423,50,1,2,50 ACC Round Rock NB,6190
2424,3,1,92,3 Arboretum NB,4763
2425,103,1,19,103 Downtown/University of Texas NB,4230
2426,30,0,71,30 NORTHCROSS NB,4648
2427,1,0,78,1 William Cannon SB,554
2428,171,0,1,171 Downtown/University of Texas NB,2595
2429,300,0,1,300 Westgate Transit Center SB,6363
2430,466,0,8,466 Kramer Station KB,5369
2431,50,0,9,50 TECHRIDGE SB,6214
2432,142,1,15,142 Downtown/University of Texas SB,2572
2433,201,1,3,201 William Cannon NB,4909
2434,7,0,28,7 Willaim Cannon SB,1186
2435,30,0,72,30 NORTHCROSS NB,1900
2436,201,1,4,201 William Cannon NB,5999
2437,982,0,2,982 Downtown/University of Texas SB,4659
2438,50,0,10,50 TECHRIDGE SB,6211
2439,228,1,4,228 Pleasant Valley WB,5170
2440,103,1,20,103 Downtown/University of Texas NB,765
2441,3,1,93,3 Arboretum NB,3834
2442,142,1,16,142 Downtown/University of Texas SB,2573
2443,339,1,20,339 Tannehill EB,4940
2444,111,0,3,111 Downtown/University of Texas NB,5889
2445,990,1,9,990 Downtown/University of Texas WB,2738
2446,7,0,29,7 Willaim Cannon SB,1187
2447,214,0,13,214 Lago Vista WB,2827
2448,465,0,1,465 University of Texas WB,5588
2449,50,1,3,50 ACC Round Rock NB,6193
2450,201,1,5,201 William Cannon NB,5380
2451,339,0,10,339 Norwood Transit Center WB,1615
2452,7,0,30,7 Willaim Cannon SB,1188
2453,50,0,11,50 TECHRIDGE SB,6209
2454,214,0,14,214 Lago Vista WB,4927
2455,30,0,73,30 NORTHCROSS NB,1902
2456,228,1,5,228 Pleasant Valley WB,5739
2457,201,1,6,201 William Cannon NB,5623
2458,300,0,2,300 Westgate Transit Center SB,5604
2459,214,0,15,214 Lago Vista WB,4928
2460,30,0,74,30 NORTHCROSS NB,5855
2461,3,1,94,3 Arboretum NB,6093
2462,50,0,12,50 TECHRIDGE SB,6207
2463,990,1,10,990 Downtown/University of Texas WB,5950
2464,214,0,16,214 Lago Vista WB,4926
2465,339,0,11,339 Norwood Transit Center WB,1616
2466,142,1,17,142 Downtown/University of Texas SB,2575
2467,111,0,4,111 Downtown/University of Texas NB,5891
2468,171,0,2,171 Downtown/University of Texas NB,4454
2469,7,0,31,7 Willaim Cannon SB,999
2470,30,0,75,30 NORTHCROSS NB,5854
2471,982,0,3,982 Downtown/University of Texas SB,6093
2472,201,1,7,201 William Cannon NB,6362
2473,466,0,9,466 Kramer Station KB,5845
2474,3,1,95,3 Arboretum NB,2732
2475,228,1,6,228 Pleasant Valley WB,5835
2476,142,1,18,142 Downtown/University of Texas SB,4834
2477,50,0,13,50 TECHRIDGE SB,6205
2478,50,1,4,50 ACC Round Rock NB,6094
2479,550,0,9,550 Downtown Station SB,5535
2480,982,0,4,982 Downtown/University of Texas SB,2732
2481,990,1,11,990 Downtown/University of Texas WB,2612
2482,111,0,5,111 Downtown/University of Texas NB,5893
2483,339,0,12,339 Norwood Transit Center WB,1618
2484,7,0,32,7 Willaim Cannon SB,5554
2485,30,0,76,30 NORTHCROSS NB,5849
2486,142,1,19,142 Downtown/University of Texas SB,4782
2487,228,1,7,228 Pleasant Valley WB,2231
2488,339,0,13,339 Norwood Transit Center WB,5808
2489,201,1,8,201 William Cannon NB,5310
2490,214,0,17,214 Lago Vista WB,2829
2491,142,1,20,142 Downtown/University of Texas SB,4783
2492,228,1,8,228 Pleasant Valley WB,2232
2493,3,1,96,3 Arboretum NB,3837
