stop_id,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
3075,61,1 Tech Ridge Park & Ride NB,1,1,1,1,30.360265,-97.698477,9037 Lamar/Cooper,False
5782,24,337 Decker EB,1,337,1,1,30.319537,-97.697311,6116 Cameron/Glencrest,False
4630,55,30 Westgate Transit Center SB,1,30,1,1,30.261152,-97.758921,1518 Barton Springs/Lamar,False
717,50,3 Southpark Meadows SB,0,3,1,1,30.267402,-97.756576,B R Reynolds/Lamar,False
4429,27,333 Brush Country WB,0,333,1,1,30.207075,-97.81479,2616 William Cannon/West Gate,False
1383,43,300 Crestview Station NB,1,300,1,1,30.277096,-97.688064,1161 Springdale/Webberville,False
3291,53,10 Norwood Transit Center NB,1,10,1,1,30.299909,-97.712142,4328 Airport/Crestwood,False
6278,10,335 Berkman EB,1,335,1,1,30.300391,-97.733404,101 38th/Speedway,False
6314,39,7 Crestview Station NB,1,7,1,1,30.269226,-97.743548,115 7Th/Colorado,False
1042,50,3 Arboretum NB,1,3,1,1,30.285754,-97.74162,2231 Guadalupe/West Mall UT,False
6495,41,20 Springdale NB,0,20,1,1,30.298344,-97.68687,51st/Manor NB (Manor/51st),False
5976,6,243 Howard Station WB,0,243,1,1,30.43565,-97.675662,1800 Wells Branch/Wells Port,False
4654,41,383 Lakeline Station NB,0,383,1,1,30.462312,-97.791684,10135 Lake Creek/US 183,False
3178,28,333 Brush Country WB,0,333,1,1,30.20817,-97.817734,2810 William Cannon/Deaton Hill,False
3155,21,324 Northcross WB,1,324,1,1,30.371705,-97.715859,9120 Northgate/Rundberg,False
1123,47,5 Tannehill EB,0,5,1,1,30.275533,-97.708349,2863 12th/Alexander,False
2160,56,30 Westgate Transit Center SB,1,30,1,1,30.262302,-97.76182,1612 Barton Springs/Kinney,False
3832,24,383 North Lamar Transit Center SB,1,383,1,1,30.41492,-97.746612,11590 Research/Thunder Creek,False
2821,62,1 Tech Ridge Park & Ride NB,1,1,1,1,30.362617,-97.697133,Rundberg Station (NB),False
5862,22,801 Tech Ridge Park & Ride NB,0,801,1,1,30.326325,-97.725966,Brentwood Station (NB),True
5791,24,392 Kramer Station WB,1,392,1,1,30.394612,-97.719265,2525 Kramer/Burnet,False
2328,24,803 Westgate Transit Center SB,1,803,1,1,30.248028,-97.771756,Oltorf West Station (SB),True
4570,23,803 Domain NB,0,803,1,1,30.363467,-97.728784,Ohlen Station (NB),True
5332,25,392 Tech Ridge Park & Ride EB,0,392,1,1,30.411847,-97.663686,13201 McCallen/Parmer,False
2393,25,337 Decker EB,1,337,1,1,30.316544,-97.697807,Briarcliff/Nassau,False
4818,7,243 Howard Station WB,0,243,1,1,30.434837,-97.679157,1900 Wells Branch/Alex,False
6280,11,335 Berkman EB,1,335,1,1,30.298511,-97.729686,416 38th/Duval,False
2202,57,30 Westgate Transit Center SB,1,30,1,1,30.264094,-97.763929,1806 Barton Springs/Azie Morton,False
5785,42,383 Lakeline Station NB,0,383,1,1,30.463646,-97.789238,Lake Creek/Hymeadow,False
1592,42,20 Springdale NB,0,20,1,1,30.301198,-97.684791,Manor/Pecan Springs,False
5427,26,322 RBJ Center SB,0,322,1,1,30.256066,-97.734469,58 Waller/Holly,False
1384,44,300 Crestview Station NB,1,300,1,1,30.279924,-97.686346,1207 Springdale/12th,False
4541,63,1 Tech Ridge Park & Ride NB,1,1,1,1,30.366232,-97.695082,9717 Lamar/Rutland,False
4729,22,324 Northcross WB,1,324,1,1,30.369189,-97.715046,1729 Colony Creek/Northgate,False
5669,54,10 Norwood Transit Center NB,1,10,1,1,30.297877,-97.707818,1719 Aldrich/Mueller,False
4437,29,333 Brush Country WB,0,333,1,1,30.210329,-97.822279,3100 William Cannon/Ranch,False
5580,25,392 Kramer Station WB,1,392,1,1,30.392965,-97.715786,2415 Kramer/Brockton,False
6504,22,800 Slaughter SB,1,800,1,1,30.150224,-97.753916,Vertex (Slaughter/Vertex),True
4200,48,5 Tannehill EB,0,5,1,1,30.276207,-97.70414,12th/Oak Grove,False
5802,19,18 Springdale EB,0,18,1,1,30.281548,-97.709813,2833 Martin Luther King Jr/Alexander,False
2394,26,337 Decker EB,1,337,1,1,30.314906,-97.694362,1503 Briarcliff/Belfast,False
5517,64,1 Tech Ridge Park & Ride NB,1,1,1,1,30.368162,-97.693983,9813 Lamar/Longspur,False
4730,23,324 Northcross WB,1,324,1,1,30.36748,-97.71512,9030 Galewood/Colony Creek,False
4816,8,243 Howard Station WB,0,243,1,1,30.436623,-97.683609,2112 Wells Branch/Surrender,False
2322,51,3 Southpark Meadows SB,0,3,1,1,30.2631,-97.757876,220 Lamar/Toomey,False
3179,30,333 Brush Country WB,0,333,1,1,30.211536,-97.825217,William Cannon/Stage Coach,False
5879,25,803 Westgate Transit Center SB,1,803,1,1,30.246766,-97.777874,Bluebonnet Station (SB),True
1385,45,300 Crestview Station NB,1,300,1,1,30.282374,-97.684815,Springdale/Leslie,False
1042,30,30 NORTHCROSS NB,0,30,1,1,30.285754,-97.74162,2231 Guadalupe/West Mall UT,False
4079,58,30 Westgate Transit Center SB,1,30,1,1,30.266126,-97.768413,Barton Springs (Zilker Park),False
1957,27,322 RBJ Center SB,0,322,1,1,30.252636,-97.733165,Health Center WB,False
1594,43,20 Springdale NB,0,20,1,1,30.30476,-97.68108,Manor at Rogge NB (Manor/Rogge),False
4655,43,383 Lakeline Station NB,0,383,1,1,30.467978,-97.787873,10007 Lake Creek/Pecan Park,False
4732,24,324 Northcross WB,1,324,1,1,30.366009,-97.716055,8910 Galewood/Payton Gin,False
6282,12,335 Berkman EB,1,335,1,1,30.296361,-97.723433,814 38th Half/Red River,False
5707,27,337 Decker EB,1,337,1,1,30.313904,-97.692283,1701 Briarcliff/Berkman (Midblock),False
1126,49,5 Tannehill EB,0,5,1,1,30.276731,-97.700547,3245 12th/Airport,False
6315,40,7 Crestview Station NB,1,7,1,1,30.269216,-97.738446,8th Street NB (Trinity/8th),False
5603,1,7 Willaim Cannon SB,0,7,1,1,30.328339,-97.716081,6402 Airport Blvd (Highland Mall),False
4572,24,803 Domain NB,0,803,1,1,30.370976,-97.726817,Crossroads Station (NB),True
3180,31,333 Brush Country WB,0,333,1,1,30.212637,-97.827439,3316 William Cannon/Lost Valley,False
3833,25,383 North Lamar Transit Center SB,1,383,1,1,30.406858,-97.745727,11100 Research/Balcones Woods,False
5864,51,3 Arboretum NB,1,3,1,1,30.29024,-97.74125,UT Dean Keeton Station (NB),False
6361,30,801 Southpark Meadows SB,1,801,1,1,30.169621,-97.787869,Slaughter Station (SB),True
1595,44,20 Springdale NB,0,20,1,1,30.30631,-97.680068,5819 Manor/Sweeney,False
4814,9,243 Howard Station WB,0,243,1,1,30.439293,-97.68557,2300 Wells Branch/Merrilltown,False
6332,55,10 Norwood Transit Center NB,1,10,1,1,30.301239,-97.70562,4804 Mueller/Philomena,False
4543,65,1 Tech Ridge Park & Ride NB,1,1,1,1,30.372083,-97.691817,Masterson Station (NB),False
2206,59,30 Westgate Transit Center SB,1,30,1,1,30.26825,-97.772634,2220 Barton Springs (Zilker),False
1387,46,300 Crestview Station NB,1,300,1,1,30.28557,-97.68273,1819 Springdale/Martin Luther King,False
4805,45,20 Springdale NB,0,20,1,1,30.307813,-97.6778,Manor/Wheless,False
1127,50,5 Tannehill EB,0,5,1,1,30.277301,-97.697085,3403 12th/Greenwood,False
4070,52,3 Southpark Meadows SB,0,3,1,1,30.26007,-97.758952,Barton Springs Station (SB),False
4742,47,300 Crestview Station NB,1,300,1,1,30.286366,-97.682192,4311 Springdale/Martin Luther King,False
6404,28,322 RBJ Center SB,0,322,1,1,30.253346,-97.735557,27 Waller/Flores,False
3033,25,324 Northcross WB,1,324,1,1,30.36371,-97.71609,1624 Ohlen/Payton Gin,False
3182,32,333 Brush Country WB,0,333,1,1,30.213001,-97.83105,7000 Brodie/Bannockburn,False
2396,28,337 Decker EB,1,337,1,1,30.312416,-97.688646,1941 Gaston Place/Wellington,False
5281,26,392 Tech Ridge Park & Ride EB,0,392,1,1,30.418296,-97.668868,Tech Ridge Bay G,False
4545,66,1 Tech Ridge Park & Ride NB,1,1,1,1,30.374486,-97.690432,Lamar/Applegate,False
6526,2,7 Willaim Cannon SB,0,7,1,1,30.323416,-97.71554,Airport at Clayton SB,False
6409,56,10 Norwood Transit Center NB,1,10,1,1,30.303868,-97.703474,1509 Barbara Jordan/Mueller,False
5929,10,243 Howard Station WB,0,243,1,1,30.441831,-97.690286,Wells Branch/Double File,False
864,41,7 Crestview Station NB,1,7,1,1,30.272709,-97.73715,Trinity/12th,False
5353,52,3 Arboretum NB,1,3,1,1,30.293075,-97.741584,Guadalupe/27th,False
5860,23,801 Tech Ridge Park & Ride NB,0,801,1,1,30.336889,-97.719305,Crestview Station (NB),True
2012,13,335 Berkman EB,1,335,1,1,30.294337,-97.718708,1101 38th Half/Robinson,False
4166,60,30 Westgate Transit Center SB,1,30,1,1,30.269505,-97.776342,Mopac/Nature Center,False
3834,26,383 North Lamar Transit Center SB,1,383,1,1,30.400813,-97.74724,Braker/Research NW Corner,False
1128,51,5 Tannehill EB,0,5,1,1,30.277722,-97.694402,3525 12th/E M Franklin,False
5625,3,7 Willaim Cannon SB,0,7,1,1,30.321647,-97.71395,5789 Airport/Koenig,False
4734,26,324 Northcross WB,1,324,1,1,30.362927,-97.71902,Ohlen/Research,False
6358,26,803 Westgate Transit Center SB,1,803,1,1,30.241007,-97.786179,Broken Spoke Station (SB),True
4743,48,300 Crestview Station NB,1,300,1,1,30.289398,-97.68025,4609 Springdale/Touchstone,False
5277,11,243 Howard Station WB,0,243,1,1,30.441493,-97.692608,3000 Wells Branch/Tandem,False
5864,31,30 NORTHCROSS NB,0,30,1,1,30.29024,-97.74125,UT Dean Keeton Station (NB),False
880,22,18 Springdale EB,0,18,1,1,30.283318,-97.698197,3431 Martin Luther King/Greenwood,False
5228,1,214 Lago Vista WB,0,214,1,1,30.480422,-97.786505,Lakeline Station Bay I,False
5873,31,801 Southpark Meadows SB,1,801,1,1,30.162883,-97.790317,Southpark Meadows Station,True
4757,25,803 Domain NB,0,803,1,1,30.379497,-97.724857,Rutland Rapid Station (NB),True
6183,23,837 Decker NB,1,837,1,1,30.291672,-97.628589,Decker (Loyola/Decker),True
5776,3,990 Downtown/University of Texas WB,1,990,1,1,30.339694,-97.559124,201 W Carrie Manor/Lexington,False
5635,53,3 Southpark Meadows SB,0,3,1,1,30.256342,-97.761433,906 Lamar/Treadwell,False
2397,29,337 Decker EB,1,337,1,1,30.312836,-97.683749,6210 North Hampton/Haney,False
5634,53,3 Arboretum NB,1,3,1,1,30.294774,-97.742432,2819 Guadalupe/29th,False
4548,67,1 Tech Ridge Park & Ride NB,1,1,1,1,30.379385,-97.687683,Chinatown Station (NB),False
1599,46,20 Springdale NB,0,20,1,1,30.308569,-97.67035,University Hills NB (Manor/Northeast),False
881,23,18 Springdale EB,0,18,1,1,30.283699,-97.695712,3601 Martin Luther King/EM Franklin,False
2324,54,3 Southpark Meadows SB,0,3,1,1,30.254493,-97.762566,Lamar Square Station (SB),False
2013,14,335 Berkman EB,1,335,1,1,30.2927,-97.71574,1405 38th Half/Clarkson,False
5339,12,243 Howard Station WB,0,243,1,1,30.440229,-97.695602,3300 Wells Branch/Howard,False
5925,57,10 Norwood Transit Center NB,1,10,1,1,30.302547,-97.699539,Barbara Jordan NB (Berkman/Barbara Jordan),False
4668,52,5 Tannehill EB,0,5,1,1,30.27828,-97.69077,12th/Luna,False
6093,27,383 North Lamar Transit Center SB,1,383,1,1,30.396981,-97.750138,10300 Jollyville/Great Hills,False
5653,44,383 Lakeline Station NB,0,383,1,1,30.474728,-97.795902,10818 Lakeline Mall/Lake Creek,False
2398,30,337 Decker EB,1,337,1,1,30.313627,-97.681795,6311 North Hampton/Bristol,False
3080,68,1 Tech Ridge Park & Ride NB,1,1,1,1,30.38168,-97.686359,11213 Lamar/Braker,False
5575,27,324 Northcross WB,1,324,1,1,30.361169,-97.723184,1820 Ohlen/Renton,False
5541,2,550 Downtown Station SB,0,550,1,1,30.48103,-97.786543,Lakeline Station,False
6296,49,300 Crestview Station NB,1,300,1,1,30.293984,-97.678299,4281 51st/Springdale,False
882,24,18 Springdale EB,0,18,1,1,30.284091,-97.693161,3815 Martin Luther King/Perez,False
6285,15,335 Berkman EB,1,335,1,1,30.291761,-97.713782,1612 38th Half/Cherrywood,False
1600,47,20 Springdale NB,0,20,1,1,30.30992,-97.66719,6699 Manor/Loyola,False
722,55,3 Southpark Meadows SB,0,3,1,1,30.252465,-97.764114,1414 Lamar/Collier/SB,False
5353,32,30 NORTHCROSS NB,0,30,1,1,30.293075,-97.741584,Guadalupe/27th,False
1164,4,7 Willaim Cannon SB,0,7,1,1,30.321167,-97.718996,5600 Avenue F/56th,False
2334,27,803 Westgate Transit Center SB,1,803,1,1,30.236571,-97.792508,Brodie Oaks Station (SB),True
4896,69,1 Tech Ridge Park & Ride NB,1,1,1,1,30.385845,-97.684238,Lamar/Caddo,False
2207,61,30 Westgate Transit Center SB,1,30,1,1,30.264934,-97.782988,2500 Wallingwood/Bee Caves,False
603,54,3 Arboretum NB,1,3,1,1,30.297767,-97.741167,31st Street Rapid  Station (NB),False
5607,13,243 Howard Station WB,0,243,1,1,30.439972,-97.70124,Howard Station Bus Stop,False
2732,28,383 North Lamar Transit Center SB,1,383,1,1,30.394037,-97.74835,9829 Great Hills/Jollyville,False
5634,33,30 NORTHCROSS NB,0,30,1,1,30.294774,-97.742432,2819 Guadalupe/29th,False
866,42,7 Crestview Station NB,1,7,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
1601,48,20 Springdale NB,0,20,1,1,30.312849,-97.665031,Springdale Center NB (Manor/Susquehanna),False
6298,50,300 Crestview Station NB,1,300,1,1,30.295848,-97.682332,3105 51st/Pecan Springs,False
4667,53,5 Tannehill EB,0,5,1,1,30.278604,-97.686295,4609 12th/Springdale,False
6294,58,10 Norwood Transit Center NB,1,10,1,1,30.306662,-97.697044,5304 Berkman/Westmoor,False
5518,70,1 Tech Ridge Park & Ride NB,1,1,1,1,30.389618,-97.682674,11900 Lamar/Little Oak,False
5428,45,383 Lakeline Station NB,0,383,1,1,30.472378,-97.801255,11020 Lakeline Mall/Pecan Park,False
2326,56,3 Southpark Meadows SB,0,3,1,1,30.249289,-97.767901,2008 Lamar/Hether,False
6287,16,335 Berkman EB,1,335,1,1,30.289979,-97.71002,1802 38th Half/Basford,False
1130,54,5 Tannehill EB,0,5,1,1,30.278282,-97.684544,1201 Webberville/12th,False
5223,2,214 Lago Vista WB,0,214,1,1,30.476288,-97.794455,9700 North Lake Creek/Lakeline Mall,False
3159,28,324 Northcross WB,1,324,1,1,30.362828,-97.72843,2306 Ohlen/Bowling Green,False
5222,46,383 Lakeline Station NB,0,383,1,1,30.4727,-97.802246,11100 Pecan Park/Lakeline Mall,False
5348,71,1 Tech Ridge Park & Ride NB,1,1,1,1,30.393627,-97.681006,12001 Lamar/Oakbrook,False
6248,5,7 Willaim Cannon SB,0,7,1,1,30.316511,-97.718524,5302 Duval/53rd,False
5653,3,214 Lago Vista WB,0,214,1,1,30.474728,-97.795902,10818 Lakeline Mall/Lake Creek,False
5943,1,171 Downtown/university of Texas NB,0,171,1,1,30.23176,-97.881544,Pinnacle Park and Ride,False
5377,1,201 Southpark Meadows SB,0,201,1,1,30.189947,-97.767587,6502 Bluff Springs/William Cannon,False
1363,1,228 Shady LVA Clinicane EB,0,228,1,1,30.239624,-97.721486,Elmont/Pleasant Valley/1,False
6301,51,300 Crestview Station NB,1,300,1,1,30.298344,-97.687272,2760 51st/Manor,False
5724,26,803 Domain NB,0,803,1,1,30.388232,-97.727049,UT Research Campus Station (NB),True
4489,62,30 Westgate Transit Center SB,1,30,1,1,30.261146,-97.786623,1300 Spyglass/Wallingwood,False
2328,57,3 Southpark Meadows SB,0,3,1,1,30.248028,-97.771756,Oltorf West Station (SB),False
603,34,30 NORTHCROSS NB,0,30,1,1,30.297767,-97.741167,31st Street Rapid  Station (NB),False
1396,59,10 Norwood Transit Center NB,1,10,1,1,30.31036,-97.69473,Berkman/Larkwood,False
3837,29,383 North Lamar Transit Center SB,1,383,1,1,30.393337,-97.743545,10051 Great Hills/Research (Target),False
604,55,3 Arboretum NB,1,3,1,1,30.300774,-97.739282,Guadalupe/34th,False
6290,17,335 Berkman EB,1,335,1,1,30.289159,-97.706708,1906 38th Half/Airport,False
3160,29,324 Northcross WB,1,324,1,1,30.360468,-97.729812,8118 Burnet/Steck,False
886,25,18 Springdale EB,0,18,1,1,30.28569,-97.68292,Martin Luther King/Springdale,False
5428,4,214 Lago Vista WB,0,214,1,1,30.472378,-97.801255,11020 Lakeline Mall/Pecan Park,False
1132,55,5 Tannehill EB,0,5,1,1,30.279744,-97.680966,1419 Webberville/Fort Branch,False
5222,5,214 Lago Vista WB,0,214,1,1,30.4727,-97.802246,11100 Pecan Park/Lakeline Mall,False
5636,26,18 Springdale EB,0,18,1,1,30.285183,-97.681314,4705 Heflin/Springdale,False
2191,63,30 Westgate Transit Center SB,1,30,1,1,30.258129,-97.787481,Spyglass/Barton Skyway,False
5900,33,333 Brush Country WB,0,333,1,1,30.219895,-97.843893,6911 Brush Country/One Oak,False
1168,6,7 Willaim Cannon SB,0,7,1,1,30.314362,-97.719922,Duval/51st,False
1603,49,20 Springdale NB,0,20,1,1,30.317671,-97.659431,Delco Center NB (Pecan Brook/Springdale),False
2255,58,3 Southpark Meadows SB,0,3,1,1,30.247258,-97.776176,2330 Lamar/Goodrich,False
3060,30,324 Northcross WB,1,324,1,1,30.358333,-97.730386,Burnet/Ashdale,False
5461,56,5 Tannehill EB,0,5,1,1,30.278343,-97.680174,1404 Fort Branch/Delano,False
4699,72,1 Tech Ridge Park & Ride NB,1,1,1,1,30.402463,-97.678967,Lamar/Yager,False
6462,52,300 Crestview Station NB,1,300,1,1,30.301487,-97.692365,5030 Tilley/51st,False
5879,59,3 Southpark Meadows SB,0,3,1,1,30.246766,-97.777874,Bluebonnet Station (SB),False
4490,64,30 Westgate Transit Center SB,1,30,1,1,30.259147,-97.79103,1788 Spyglass/Barton Skyway,False
4288,2,228 Shady LVA Clinicane EB,0,228,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
604,35,30 NORTHCROSS NB,0,30,1,1,30.300774,-97.739282,Guadalupe/34th,False
5350,56,3 Arboretum NB,1,3,1,1,30.303402,-97.739012,38th/Guadalupe,False
5270,73,1 Tech Ridge Park & Ride NB,1,1,1,1,30.40559,-97.678489,Parmer Rapid  Station (NB),False
1398,60,10 Norwood Transit Center NB,1,10,1,1,30.314786,-97.692049,6001 Berkman/Briarcliff,False
5902,34,333 Brush Country WB,0,333,1,1,30.222951,-97.841813,6703 Brush Country/William Cannon,False
5859,24,801 Tech Ridge Park & Ride NB,0,801,1,1,30.349326,-97.711685,North Lamar Transit Center,True
555,2,201 Southpark Meadows SB,0,201,1,1,30.191773,-97.774139,412 William Cannon/North Bluff,False
5881,47,383 Lakeline Station NB,0,383,1,1,30.478414,-97.804675,Lakeline/US 183,False
3838,30,383 North Lamar Transit Center SB,1,383,1,1,30.390475,-97.738894,10001 Capital of Texas/Stonelake,False
3655,50,20 Springdale NB,0,20,1,1,30.314586,-97.656099,LBJ High School NB (Pecan Brook/Rio),False
1253,43,7 Crestview Station NB,1,7,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
5911,57,5 Tannehill EB,0,5,1,1,30.276475,-97.678406,5507 Jackie Robinson/Delano,False
1169,7,7 Willaim Cannon SB,0,7,1,1,30.310968,-97.722129,Duval/48th,False
4761,27,803 Domain NB,0,803,1,1,30.391796,-97.721477,10701 Burnet/Braker Stadium Rapid (NB),True
1399,61,10 Norwood Transit Center NB,1,10,1,1,30.31646,-97.691029,6207 Berkman/Glen Valley,False
5849,31,324 Northcross WB,1,324,1,1,30.354217,-97.732117,Northcross Station (SB),False
6289,18,335 Berkman EB,1,335,1,1,30.288022,-97.700453,3504 Manor/Greenwood,False
6428,3,228 Shady LVA Clinicane EB,0,228,1,1,30.233458,-97.724063,2007 Pleasant Valley/Riverside,False
4491,65,30 Westgate Transit Center SB,1,30,1,1,30.262083,-97.78957,Mopac/Barton Skyway,False
1606,51,20 Springdale NB,0,20,1,1,30.313182,-97.653153,5513 Pecan Brook/Tumbleweed,False
728,60,3 Southpark Meadows SB,0,3,1,1,30.243035,-97.781628,2806 Menchaca/Lightsey,False
6343,53,300 Crestview Station NB,1,300,1,1,30.303536,-97.698581,1818 51st/Bartholomew Pool,False
6373,28,803 Westgate Transit Center SB,1,803,1,1,30.230908,-97.790295,Westgate Transit Center - A,True
5350,36,30 NORTHCROSS NB,0,30,1,1,30.303402,-97.739012,38th/Guadalupe,False
5351,57,3 Arboretum NB,1,3,1,1,30.304699,-97.741778,West 38th Station (NB),False
5654,48,383 Lakeline Station NB,0,383,1,1,30.480007,-97.800186,Lakeline/US 183,False
1400,62,10 Norwood Transit Center NB,1,10,1,1,30.318728,-97.689634,6509 Berkman/Wheless,False
3491,44,7 Crestview Station NB,1,7,1,1,30.28555,-97.733531,UT Stadium NB (San Jacinto/23rd),False
5872,3,201 Southpark Meadows SB,0,201,1,1,30.1924,-97.779234,Pleasant Hill Station (SB),False
4298,4,228 Shady LVA Clinicane EB,0,228,1,1,30.230883,-97.725761,Sheringham SB (Pleasant Valley/Sheringham),False
6091,19,335 Berkman EB,1,335,1,1,30.290322,-97.698669,Mueller Tower NB (Berkman/Tom Miller),False
729,61,3 Southpark Meadows SB,0,3,1,1,30.240345,-97.782242,3204 Menchaca/Glen Allen,False
5805,49,383 Lakeline Station NB,0,383,1,1,30.479846,-97.79749,11101 Lakeline/North Lake Creek,False
1401,63,10 Norwood Transit Center NB,1,10,1,1,30.320741,-97.688771,Berkman/US 290 SE Corner,False
6523,52,20 Springdale NB,0,20,1,1,30.309797,-97.655034,Tumbleweed at Purplesage,False
809,58,3 Arboretum NB,1,3,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
4150,8,7 Willaim Cannon SB,0,7,1,1,30.307337,-97.724462,4510 Duval/45th,False
1138,58,5 Tannehill EB,0,5,1,1,30.279192,-97.673977,4021 Tannehill/Samuel Huston,False
5351,37,30 NORTHCROSS NB,0,30,1,1,30.304699,-97.741778,West 38th Station (NB),False
1402,64,10 Norwood Transit Center NB,1,10,1,1,30.32244,-97.68899,Berkman/US 290 NE Corner,False
5932,54,300 Crestview Station NB,1,300,1,1,30.306564,-97.704286,1410 51st/Mueller,False
730,62,3 Southpark Meadows SB,0,3,1,1,30.237452,-97.783568,3624 Menchaca/Larchmont,False
5851,32,324 Northcross WB,1,324,1,1,30.354986,-97.73617,7719 Northcross/Foster,False
5920,31,383 North Lamar Transit Center SB,1,383,1,1,30.393962,-97.732447,Mopac/Braker,False
4611,36,337 Decker EB,1,337,1,1,30.309468,-97.666739,4701 Loyola/Manor,False
4128,59,3 Arboretum NB,1,3,1,1,30.307742,-97.742786,3913 Medical/39th Half,False
4672,74,1 Tech Ridge Park & Ride NB,1,1,1,1,30.405922,-97.663623,12801 McCallen/Parmer,False
6386,59,5 Tannehill EB,0,5,1,1,30.281393,-97.672539,4301 Tannehill/Webberville,False
809,38,30 NORTHCROSS NB,0,30,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
1256,45,7 Crestview Station NB,1,7,1,1,30.288776,-97.734397,2525 San Jacinto/Dean Keeton,False
1171,9,7 Willaim Cannon SB,0,7,1,1,30.30438,-97.726357,Duval/43rd,False
6342,65,10 Norwood Transit Center NB,1,10,1,1,30.324859,-97.68969,1504 St Johns/Berkman,False
811,60,3 Arboretum NB,1,3,1,1,30.309731,-97.742576,Medical Pkwy/41st,False
5455,55,300 Crestview Station NB,1,300,1,1,30.308232,-97.707768,51st/Lancaster,False
1008,5,228 Shady LVA Clinicane EB,0,228,1,1,30.226619,-97.72626,4411 Oltorf/Huntwick,False
2650,63,3 Southpark Meadows SB,0,3,1,1,30.235223,-97.784979,3608 Menchaca/Valley View,False
2086,39,30 NORTHCROSS NB,0,30,1,1,30.306256,-97.745209,38th/Bailey,False
5315,4,201 Southpark Meadows SB,0,201,1,1,30.185789,-97.781306,7310 Congress/Dittmar,False
2406,37,337 Decker EB,1,337,1,1,30.306534,-97.665444,5007 Loyola/Greensboro,False
4129,61,3 Arboretum NB,1,3,1,1,30.311492,-97.742464,Medical/42nd,False
6292,20,335 Berkman EB,1,335,1,1,30.296343,-97.700088,Simond NB (Berkman/Simond),False
732,64,3 Southpark Meadows SB,0,3,1,1,30.233969,-97.785765,3906 Menchaca/Prather,False
5332,75,1 Tech Ridge Park & Ride NB,1,1,1,1,30.411847,-97.663686,13201 McCallen/Parmer,False
2388,56,300 Crestview Station NB,1,300,1,1,30.309887,-97.708858,Cameron/52nd,False
2273,6,228 Shady LVA Clinicane EB,0,228,1,1,30.225638,-97.724566,4527 Oltorf/Wickersham,False
6348,25,801 Tech Ridge Park & Ride NB,0,801,1,1,30.355674,-97.702242,Fairfield Station (NB),True
1172,10,7 Willaim Cannon SB,0,7,1,1,30.301674,-97.728038,4002 Duval/41st,False
4709,66,10 Norwood Transit Center NB,1,10,1,1,30.326238,-97.692041,7209 Cameron/St Johns,False
5698,6,214 Lago Vista WB,0,214,1,1,30.479477,-97.834422,ACC Cypress Creek,False
6388,33,324 Northcross WB,1,324,1,1,30.357549,-97.738037,2751 Foster/Rockwood,False
5007,60,5 Tannehill EB,0,5,1,1,30.283973,-97.671344,Tannehill/Webberville,False
1257,46,7 Crestview Station NB,1,7,1,1,30.292127,-97.733917,Duval/Bellevue,False
813,62,3 Arboretum NB,1,3,1,1,30.314054,-97.741916,Medical Pkwy/44th,False
2407,38,337 Decker EB,1,337,1,1,30.304699,-97.664109,5213 Loyola/Bridgewater,False
5718,32,383 North Lamar Transit Center SB,1,383,1,1,30.392361,-97.725994,Braker/Road A (UT-PRC),False
2087,40,30 NORTHCROSS NB,0,30,1,1,30.30722,-97.75014,1512 35th/Kerbey,False
2389,57,300 Crestview Station NB,1,300,1,1,30.311881,-97.706361,Cameron/Broadmoor,False
1258,47,7 Crestview Station NB,1,7,1,1,30.293384,-97.733108,Duval/32nd,False
733,65,3 Southpark Meadows SB,0,3,1,1,30.230504,-97.788112,4308 Menchaca/Ben White,False
814,63,3 Arboretum NB,1,3,1,1,30.31602,-97.741032,Burnet/45th,False
2274,7,228 Shady LVA Clinicane EB,0,228,1,1,30.223249,-97.72253,4809 Oltorf/Sunridge,False
4708,67,10 Norwood Transit Center NB,1,10,1,1,30.329295,-97.690041,7401 Cameron/Coronado Hills,False
2390,58,300 Crestview Station NB,1,300,1,1,30.313185,-97.704679,Cameron/Corona,False
5229,50,383 Lakeline Station NB,0,383,1,1,30.480562,-97.786668,Lakeline Station Bay H,False
5919,28,803 Domain NB,0,803,1,1,30.39985,-97.72045,Domain Station,True
1864,41,30 NORTHCROSS NB,0,30,1,1,30.30833,-97.751132,3513 Jefferson/35th,False
4152,11,7 Willaim Cannon SB,0,7,1,1,30.298182,-97.730215,3508 Duval/38th,False
4202,64,3 Arboretum NB,1,3,1,1,30.317748,-97.740022,Burnet/47th,False
734,66,3 Southpark Meadows SB,0,3,1,1,30.228464,-97.78938,4430 Menchaca/Redd,False
4133,42,30 NORTHCROSS NB,0,30,1,1,30.309849,-97.751043,3617 Bull Creek/Jefferson,False
1259,48,7 Crestview Station NB,1,7,1,1,30.29591,-97.73149,Duval/Harris,False
3020,33,383 North Lamar Transit Center SB,1,383,1,1,30.391127,-97.722228,Braker/Burnet SW Corner,False
4609,59,300 Crestview Station NB,1,300,1,1,30.315645,-97.701544,Cameron/Northridge,False
